batchId,ms,groupSize,rg,rb,userVectorFirstEle,lastGroupVectorFirstEle
0.0,2538.247941,2.0,0.7,0.9,1.0,1.0
1.0,409.958928,2.0,0.7,0.9,0.95,0.95
2.0,484.566672,2.0,0.7,0.9,0.8325,1.0
3.0,356.680238,2.0,0.7,0.9,0.8075000000000001,0.95
4.0,389.226351,2.0,0.7,0.9,0.7101666666666666,1.0
5.0,368.514927,2.0,0.7,0.9,0.6935,0.95
6.0,368.905358,2.0,0.7,0.9,0.6140875,1.0
7.0,511.591875,2.0,0.7,0.9,0.6015874999999999,0.95
8.0,349.870705,2.0,0.7,0.9,0.536889,1.0
9.0,364.129176,2.0,0.7,0.9,0.5268889999999999,0.95
10.0,400.327051,2.0,0.7,0.9,0.47401858333333324,1.0
11.0,352.969106,2.0,0.7,0.9,0.46568524999999994,0.95
12.0,340.244305,2.0,0.7,0.9,0.4222682928571428,1.0
13.0,224.738567,2.0,0.7,0.9,0.4151254357142857,0.95
14.0,362.282877,2.0,0.7,0.9,0.379264329375,1.0
15.0,231.717075,2.0,0.7,0.9,0.373014329375,0.95
16.0,287.587131,2.0,0.7,0.9,0.34320891605555554,1.0
17.0,278.004206,2.0,0.7,0.9,0.3376533605,0.95
18.0,338.392875,2.0,0.7,0.9,0.312721617115,1.0
19.0,296.704922,2.0,0.7,0.9,0.307721617115,0.95
20.0,304.595967,2.0,0.7,0.9,0.2867319381640909,1.0
21.0,187.174073,2.0,0.7,0.9,0.2821864836186364,0.95
22.0,151.856313,2.0,0.7,0.9,0.2644029936552917,1.0
23.0,324.877891,2.0,0.7,0.9,0.26023632698862503,0.95
24.0,216.113571,2.0,0.7,0.9,0.24507578051572693,1.0
25.0,207.461436,2.0,0.7,0.9,0.2412296266695731,0.95
26.0,294.940209,2.0,0.7,0.9,0.22822782876379394,1.0
27.0,234.979031,2.0,0.7,0.9,0.22465640019236535,0.95
28.0,332.395238,2.0,0.7,0.9,0.213442181459012,1.0
29.0,384.981676,2.0,0.7,0.9,0.21010884812567865,0.95
30.0,198.227754,2.0,0.7,0.9,0.20038393158247658,1.0
31.0,256.65693,2.0,0.7,0.9,0.1972589315824766,0.95
32.0,206.238176,2.0,0.7,0.9,0.18878235492492573,1.0
33.0,316.856708,2.0,0.7,0.9,0.1858411784543375,0.95
34.0,222.848687,2.0,0.7,0.9,0.1784172235337009,1.0
35.0,196.26384,2.0,0.7,0.9,0.17563944575592313,0.95
36.0,182.867717,2.0,0.7,0.9,0.1691082640276122,1.0
37.0,143.360088,2.0,0.7,0.9,0.16647668508024377,0.95
38.0,186.209568,2.0,0.7,0.9,0.1607069955783621,1.0
39.0,197.919385,2.0,0.7,0.9,0.1582069955783621,0.95
40.0,198.8632,2.0,0.7,0.9,0.15309037800462236,1.0
41.0,346.472729,2.0,0.7,0.9,0.15070942562366998,0.95
42.0,198.823506,2.0,0.7,0.9,0.14615584348490676,1.0
43.0,172.347507,2.0,0.7,0.9,0.14388311621217947,0.95
44.0,164.590155,2.0,0.7,0.9,0.13981739085511147,1.0
45.0,137.224839,2.0,0.7,0.9,0.1376434778116332,0.95
46.0,155.895781,2.0,0.7,0.9,0.13400249969863726,1.0
47.0,192.452839,2.0,0.7,0.9,0.13191916636530393,0.95
48.0,190.892258,2.0,0.7,0.9,0.12864967979748423,1.0
49.0,181.113247,2.0,0.7,0.9,0.12664967979748423,0.95
50.0,147.044512,2.0,0.7,0.9,0.1237065152483067,1.0
51.0,156.296971,2.0,0.7,0.9,0.12178343832522978,0.95
52.0,264.086625,2.0,0.7,0.9,0.11912809546367341,1.0
53.0,152.929805,2.0,0.7,0.9,0.11727624361182154,0.95
54.0,132.431414,2.0,0.7,0.9,0.11487575015226525,1.0
55.0,255.10974,2.0,0.7,0.9,0.11309003586655096,0.95
56.0,137.48587,2.0,0.7,0.9,0.11091602424084133,1.0
57.0,129.7172,2.0,0.7,0.9,0.10919188630980685,0.95
