batchId,ms,groupSize,rg,rb,userVectorFirstEle
69.0,139.250687,2.0,0.7,0.9,0.09047584773546889
70.0,129.953964,2.0,0.7,0.9,0.08935161859774966
71.0,134.08031,2.0,0.7,0.9,0.08796272970886078
72.0,145.133999,2.0,0.7,0.9,0.08693677807198086
73.0,174.608987,2.0,0.7,0.9,0.0855854267206295
74.0,169.453147,2.0,0.7,0.9,0.084649014528008
75.0,154.359074,2.0,0.7,0.9,0.08333322505432378
76.0,122.530694,2.0,0.7,0.9,0.08247855862679518
77.0,134.085494,2.0,0.7,0.9,0.0811965073447439
78.0,154.184842,2.0,0.7,0.9,0.0804166162627877
79.0,123.750593,2.0,0.7,0.9,0.0791666162627877
80.0,175.787812,2.0,0.7,0.9,0.07845525013068427
81.0,121.309792,2.0,0.7,0.9,0.07723573793556232
82.0,138.62737,2.0,0.7,0.9,0.0765872780654914
83.0,167.764064,2.0,0.7,0.9,0.07539680187501521
84.0,157.952913,2.0,0.7,0.9,0.07480618546803366
85.0,365.953801,2.0,0.7,0.9,0.07364339477035925
86.0,127.478317,2.0,0.7,0.9,0.07310604960426849
87.0,123.183903,2.0,0.7,0.9,0.07196968596790485
88.0,180.345841,2.0,0.7,0.9,0.07148147395136598
89.0,153.930756,2.0,0.7,0.9,0.07037036284025486
90.0,152.113123,2.0,0.7,0.9,0.0699275310753919
91.0,303.209199,2.0,0.7,0.9,0.06884057455365276
92.0,169.067688,2.0,0.7,0.9,0.06843971277931105
93.0,181.846757,2.0,0.7,0.9,0.067375882992077
94.0,300.832671,2.0,0.7,0.9,0.06701388646748611
95.0,172.505595,2.0,0.7,0.9,0.06597221980081945
96.0,166.248117,2.0,0.7,0.9,0.06564625684301088
97.0,311.56278,2.0,0.7,0.9,0.06462584867974558
98.0,157.262483,2.0,0.7,0.9,0.06433333219430547
99.0,157.506803,2.0,0.7,0.9,0.06333333219430547
100.0,191.580409,2.0,0.7,0.9,0.06307189464315081
101.0,170.619178,2.0,0.7,0.9,0.06209150248628807
102.0,165.09336,2.0,0.7,0.9,0.061858973822317004
103.0,311.669322,2.0,0.7,0.9,0.06089743536077853
104.0,164.116595,2.0,0.7,0.9,0.06069182353079884
105.0,165.212329,2.0,0.7,0.9,0.05974842730438375
106.0,142.481272,2.0,0.7,0.9,0.05956790098134512
107.0,124.225702,2.0,0.7,0.9,0.058641975055419196
108.0,123.53158,2.0,0.7,0.9,0.05848484831081537
109.0,136.97536,2.0,0.7,0.9,0.05757575740172447
110.0,187.214469,2.0,0.7,0.9,0.05744047607082843
111.0,168.362203,2.0,0.7,0.9,0.056547618927971284
112.0,154.700539,2.0,0.7,0.9,0.05643274845572761
113.0,123.02184,2.0,0.7,0.9,0.05555555547327147
114.0,134.87651,2.0,0.7,0.9,0.05545977005833675
115.0,129.149799,2.0,0.7,0.9,0.05459770109281951
116.0,126.19975,2.0,0.7,0.9,0.054519773972346974
117.0,129.090361,2.0,0.7,0.9,0.05367231634522833
118.0,158.972907,2.0,0.7,0.9,0.05361111108429882
119.0,171.721417,2.0,0.7,0.9,0.05277777775096548
120.0,144.641002,2.0,0.7,0.9,0.05273224041869755
121.0,199.214464,2.0,0.7,0.9,0.051912568287550004
122.0,125.836325,2.0,0.7,0.9,0.051881720417393314
123.0,133.357289,2.0,0.7,0.9,0.05107526880449009
124.0,172.818899,2.0,0.7,0.9,0.05105820104944237
125.0,158.934902,2.0,0.7,0.9,0.050264550255791574
126.0,128.641838,2.0,0.7,0.9,0.05026041666063138
127.0,151.853166,2.0,0.7,0.9,0.049479166660631374
128.0,140.548539,2.0,0.7,0.9,0.049487179483019776
