batchId,ms,groupSize,rg,rb,userVectorFirstEle,lastGroupVectorFirstEle
0.0,2748.946273,2.0,0.7,0.9,1.0,1.0
1.0,435.953594,2.0,0.7,0.9,0.95,0.95
2.0,428.14261,2.0,0.7,0.9,0.8325,1.0
3.0,372.176182,2.0,0.7,0.9,0.8075000000000001,0.95
4.0,396.084213,2.0,0.7,0.9,0.7101666666666666,1.0
5.0,337.593542,2.0,0.7,0.9,0.6935,0.95
6.0,345.620806,2.0,0.7,0.9,0.6140875,1.0
7.0,333.845615,2.0,0.7,0.9,0.6015874999999999,0.95
8.0,327.149967,2.0,0.7,0.9,0.536889,1.0
9.0,330.94838,2.0,0.7,0.9,0.5268889999999999,0.95
10.0,302.621573,2.0,0.7,0.9,0.47401858333333324,1.0
11.0,303.158117,2.0,0.7,0.9,0.46568524999999994,0.95
12.0,353.582833,2.0,0.7,0.9,0.4222682928571428,1.0
13.0,244.09505,2.0,0.7,0.9,0.4151254357142857,0.95
14.0,268.763741,2.0,0.7,0.9,0.379264329375,1.0
15.0,268.038033,2.0,0.7,0.9,0.373014329375,0.95
16.0,193.608486,2.0,0.7,0.9,0.34320891605555554,1.0
17.0,171.187242,2.0,0.7,0.9,0.3376533605,0.95
18.0,150.887675,2.0,0.7,0.9,0.312721617115,1.0
19.0,171.123085,2.0,0.7,0.9,0.307721617115,0.95
20.0,194.379192,2.0,0.7,0.9,0.2867319381640909,1.0
21.0,177.463644,2.0,0.7,0.9,0.2821864836186364,0.95
22.0,195.22429,2.0,0.7,0.9,0.2644029936552917,1.0
23.0,188.753465,2.0,0.7,0.9,0.26023632698862503,0.95
24.0,346.863297,2.0,0.7,0.9,0.24507578051572693,1.0
25.0,151.80031,2.0,0.7,0.9,0.2412296266695731,0.95
26.0,157.72317,2.0,0.7,0.9,0.22822782876379394,1.0
27.0,278.354549,2.0,0.7,0.9,0.22465640019236535,0.95
28.0,165.19047,2.0,0.7,0.9,0.213442181459012,1.0
29.0,140.143447,2.0,0.7,0.9,0.21010884812567865,0.95
30.0,169.013012,2.0,0.7,0.9,0.20038393158247658,1.0
31.0,188.95531,2.0,0.7,0.9,0.1972589315824766,0.95
32.0,159.616845,2.0,0.7,0.9,0.18878235492492573,1.0
33.0,209.906982,2.0,0.7,0.9,0.1858411784543375,0.95
34.0,237.535044,2.0,0.7,0.9,0.1784172235337009,1.0
35.0,300.626118,2.0,0.7,0.9,0.17563944575592313,0.95
36.0,197.04857,2.0,0.7,0.9,0.1691082640276122,1.0
37.0,168.688029,2.0,0.7,0.9,0.16647668508024377,0.95
38.0,199.212605,2.0,0.7,0.9,0.1607069955783621,1.0
39.0,235.553534,2.0,0.7,0.9,0.1582069955783621,0.95
40.0,188.149241,2.0,0.7,0.9,0.15309037800462236,1.0
41.0,364.735254,2.0,0.7,0.9,0.15070942562366998,0.95
42.0,162.798793,2.0,0.7,0.9,0.14615584348490676,1.0
43.0,181.328974,2.0,0.7,0.9,0.14388311621217947,0.95
44.0,154.969289,2.0,0.7,0.9,0.13981739085511147,1.0
45.0,179.187835,2.0,0.7,0.9,0.1376434778116332,0.95
46.0,181.092773,2.0,0.7,0.9,0.13400249969863726,1.0
47.0,156.691613,2.0,0.7,0.9,0.13191916636530393,0.95
48.0,159.956045,2.0,0.7,0.9,0.12864967979748423,1.0
49.0,323.11229,2.0,0.7,0.9,0.12664967979748423,0.95
50.0,170.180474,2.0,0.7,0.9,0.1237065152483067,1.0
51.0,131.212979,2.0,0.7,0.9,0.12178343832522978,0.95
52.0,196.688506,2.0,0.7,0.9,0.11912809546367341,1.0
53.0,141.869701,2.0,0.7,0.9,0.11727624361182154,0.95
54.0,147.933865,2.0,0.7,0.9,0.11487575015226525,1.0
55.0,154.438524,2.0,0.7,0.9,0.11309003586655096,0.95
56.0,136.356158,2.0,0.7,0.9,0.11091602424084133,1.0
57.0,184.190936,2.0,0.7,0.9,0.10919188630980685,0.95
58.0,129.171834,2.0,0.7,0.9,0.10721984306963597,1.0
59.0,153.438098,2.0,0.7,0.9,0.1055531764029693,0.95
60.0,149.295488,2.0,0.7,0.9,0.10376182917620501,1.0
61.0,132.243803,2.0,0.7,0.9,0.10214892595039857,0.95
62.0,137.725016,2.0,0.7,0.9,0.10051974041011402,1.0
63.0,162.854563,2.0,0.7,0.9,0.09895724041011403,0.95
64.0,147.641849,2.0,0.7,0.9,0.09747400561171375,1.0
65.0,163.031586,2.0,0.7,0.9,0.09595885409656224,0.95
66.0,159.809199,2.0,0.7,0.9,0.09460733910678198,1.0
67.0,121.662326,2.0,0.7,0.9,0.09313675087148787,0.95
68.0,180.480704,2.0,0.7,0.9,0.09190441916404032,1.0
69.0,217.210187,2.0,0.7,0.9,0.09047584773546889,0.95
70.0,346.027936,2.0,0.7,0.9,0.08935161859774966,1.0
71.0,176.442677,2.0,0.7,0.9,0.08796272970886078,0.95
72.0,154.842146,2.0,0.7,0.9,0.08693677807198086,1.0
73.0,226.400591,2.0,0.7,0.9,0.0855854267206295,0.95
74.0,175.757311,2.0,0.7,0.9,0.084649014528008,1.0
75.0,150.173565,2.0,0.7,0.9,0.08333322505432378,0.95
76.0,175.259344,2.0,0.7,0.9,0.08247855862679518,1.0
77.0,152.205649,2.0,0.7,0.9,0.0811965073447439,0.95
78.0,258.866895,2.0,0.7,0.9,0.0804166162627877,1.0
79.0,157.906115,2.0,0.7,0.9,0.0791666162627877,0.95
80.0,145.493177,2.0,0.7,0.9,0.07845525013068427,1.0
81.0,177.507209,2.0,0.7,0.9,0.07723573793556232,0.95
82.0,224.668234,2.0,0.7,0.9,0.0765872780654914,1.0
83.0,297.153025,2.0,0.7,0.9,0.07539680187501521,0.95
84.0,142.306585,2.0,0.7,0.9,0.07480618546803366,1.0
85.0,171.463397,2.0,0.7,0.9,0.07364339477035925,0.95
86.0,125.165526,2.0,0.7,0.9,0.07310604960426849,1.0
87.0,133.389438,2.0,0.7,0.9,0.07196968596790485,0.95
88.0,123.932962,2.0,0.7,0.9,0.07148147395136598,1.0
89.0,161.966435,2.0,0.7,0.9,0.07037036284025486,0.95
90.0,157.671879,2.0,0.7,0.9,0.0699275310753919,1.0
91.0,217.14254,2.0,0.7,0.9,0.06884057455365276,0.95
92.0,124.024556,2.0,0.7,0.9,0.06843971277931105,1.0
93.0,134.116607,2.0,0.7,0.9,0.067375882992077,0.95
94.0,131.439501,2.0,0.7,0.9,0.06701388646748611,1.0
95.0,132.468369,2.0,0.7,0.9,0.06597221980081945,0.95
96.0,133.759872,2.0,0.7,0.9,0.06564625684301088,1.0
97.0,124.279703,2.0,0.7,0.9,0.06462584867974558,0.95
98.0,127.200029,2.0,0.7,0.9,0.06433333219430547,1.0
99.0,159.228342,2.0,0.7,0.9,0.06333333219430547,0.95
100.0,138.02491,2.0,0.7,0.9,0.06307189464315081,1.0
101.0,143.370888,2.0,0.7,0.9,0.06209150248628807,0.95
102.0,139.733839,2.0,0.7,0.9,0.061858973822317004,1.0
103.0,141.120912,2.0,0.7,0.9,0.06089743536077853,0.95
104.0,371.544802,2.0,0.7,0.9,0.06069182353079884,1.0
105.0,136.957541,2.0,0.7,0.9,0.05974842730438375,0.95
106.0,151.472624,2.0,0.7,0.9,0.05956790098134512,1.0
107.0,158.6393,2.0,0.7,0.9,0.058641975055419196,0.95
108.0,126.5607,2.0,0.7,0.9,0.05848484831081537,1.0
109.0,141.288944,2.0,0.7,0.9,0.05757575740172447,0.95
110.0,251.339185,2.0,0.7,0.9,0.05744047607082843,1.0
111.0,132.255701,2.0,0.7,0.9,0.056547618927971284,0.95
112.0,119.646013,2.0,0.7,0.9,0.05643274845572761,1.0
113.0,135.249521,2.0,0.7,0.9,0.05555555547327147,0.95
114.0,152.678585,2.0,0.7,0.9,0.05545977005833675,1.0
115.0,171.737989,2.0,0.7,0.9,0.05459770109281951,0.95
