customerId,ms,groupSize,rg,rb,userVectorFirstEle,lastGroupVectorFirstEle
1.0,45.728388,2.0,0.95,0.9,1.0,1.0
1.0,0.371139,2.0,0.95,0.9,0.95,0.95
1.0,23.026814,2.0,0.95,0.9,1.0,1.0
1.0,0.441555,2.0,0.95,0.9,0.0,0.0
1.0,0.729505,2.0,0.95,0.9,1.0,1.0
1.0,0.378327,2.0,0.95,0.9,0.95,0.95
1.0,13.429051,2.0,0.95,0.9,0.9512499999999999,1.0
1.0,0.268459,2.0,0.95,0.9,0.92625,0.95
1.0,94290.90392,2.0,0.95,0.9,0.9512499999999999,1.0
1.0,4999.033591,2.0,0.95,0.9,0.95,0.95
1.0,8266.116253,2.0,0.95,0.9,1.0,1.0
1.0,0.161233,2.0,0.95,0.9,0.0,0.0
