customerId,ms,groupSize,rg,rb,userVectorFirstEle
1.0,0.1919,2.0,0.7,0.9,0.06209150248628807
1.0,0.135965,2.0,0.7,0.9,0.061858973822317004
1.0,0.147281,2.0,0.7,0.9,0.06089743536077853
1.0,0.11284,2.0,0.7,0.9,0.06069182353079884
1.0,0.169962,2.0,0.7,0.9,0.05974842730438375
1.0,0.104128,2.0,0.7,0.9,0.05956790098134512
1.0,0.147869,2.0,0.7,0.9,0.058641975055419196
1.0,0.108114,2.0,0.7,0.9,0.05848484831081537
1.0,0.207583,2.0,0.7,0.9,0.05757575740172447
1.0,0.099379,2.0,0.7,0.9,0.05744047607082843
1.0,0.188439,2.0,0.7,0.9,0.056547618927971284
1.0,0.099277,2.0,0.7,0.9,0.05643274845572761
1.0,0.198158,2.0,0.7,0.9,0.05555555547327147
1.0,0.231607,2.0,0.7,0.9,0.05545977005833675
1.0,0.2038,2.0,0.7,0.9,0.05459770109281951
1.0,0.132078,2.0,0.7,0.9,0.054519773972346974
1.0,0.459503,2.0,0.7,0.9,0.05367231634522833
1.0,0.104501,2.0,0.7,0.9,0.05361111108429882
1.0,0.16344,2.0,0.7,0.9,0.05277777775096548
1.0,0.113789,2.0,0.7,0.9,0.05273224041869755
1.0,0.229608,2.0,0.7,0.9,0.051912568287550004
1.0,0.103118,2.0,0.7,0.9,0.051881720417393314
1.0,0.171153,2.0,0.7,0.9,0.05107526880449009
1.0,0.105529,2.0,0.7,0.9,0.05105820104944237
1.0,0.203736,2.0,0.7,0.9,0.050264550255791574
1.0,0.100804,2.0,0.7,0.9,0.05026041666063138
1.0,0.251673,2.0,0.7,0.9,0.049479166660631374
1.0,0.142001,2.0,0.7,0.9,0.049487179483019776
1.0,0.226361,2.0,0.7,0.9,0.04871794871378901
1.0,0.370631,2.0,0.7,0.9,0.048737373734506054
1.0,0.178646,2.0,0.7,0.9,0.04797979797693029
1.0,0.185449,2.0,0.7,0.9,0.048009950246778794
1.0,0.157944,2.0,0.7,0.9,0.047263681590062376
1.0,0.136308,2.0,0.7,0.9,0.04730392156726361
1.0,0.173028,2.0,0.7,0.9,0.046568627449616554
1.0,0.137631,2.0,0.7,0.9,0.04661835748698186
1.0,0.233746,2.0,0.7,0.9,0.045893719805822436
1.0,0.142336,2.0,0.7,0.9,0.045952380951731764
1.0,0.581667,2.0,0.7,0.9,0.04523809523744605
1.0,0.142343,2.0,0.7,0.9,0.04530516431880079
1.0,0.166075,2.0,0.7,0.9,0.04460093896668812
1.0,0.151992,2.0,0.7,0.9,0.04467592592561666
1.0,0.174513,2.0,0.7,0.9,0.043981481481172216
1.0,0.180135,2.0,0.7,0.9,0.04406392694042575
1.0,0.200984,2.0,0.7,0.9,0.04337899543357643
1.0,0.610327,2.0,0.7,0.9,0.04346846846832102
1.0,0.144885,2.0,0.7,0.9,0.04279279279264534
1.0,0.149258,2.0,0.7,0.9,0.042888888888787044
1.0,0.153564,2.0,0.7,0.9,0.042222222222120374
1.0,0.142024,2.0,0.7,0.9,0.04232456140343842
1.0,0.139314,2.0,0.7,0.9,0.04166666666659631
1.0,0.142301,2.0,0.7,0.9,0.04177489177484316
1.0,0.188944,2.0,0.7,0.9,0.04112554112549251
1.0,0.113982,2.0,0.7,0.9,0.04123931623928265
1.0,0.453985,2.0,0.7,0.9,0.04059829059825701
1.0,0.099945,2.0,0.7,0.9,0.040717299578035854
1.0,0.285022,2.0,0.7,0.9,0.040084388185630794
1.0,0.1848,2.0,0.7,0.9,0.04020833333331728
1.0,0.248903,2.0,0.7,0.9,0.03958333333331729
1.0,0.118389,2.0,0.7,0.9,0.03971193415636751
1.0,0.193593,2.0,0.7,0.9,0.039094650205750224
1.0,0.133153,2.0,0.7,0.9,0.03922764227641509
1.0,0.136025,2.0,0.7,0.9,0.038617886178854116
1.0,0.126277,2.0,0.7,0.9,0.03875502008031598
1.0,0.192907,2.0,0.7,0.9,0.038152610441761756
1.0,0.122221,2.0,0.7,0.9,0.03829365079364712
1.0,0.180288,2.0,0.7,0.9,0.037698412698409026
1.0,0.117307,2.0,0.7,0.9,0.03784313725489942
1.0,0.249378,2.0,0.7,0.9,0.037254901960781774
1.0,0.196899,2.0,0.7,0.9,0.03740310077519204
1.0,0.222155,2.0,0.7,0.9,0.03682170542635483
1.0,0.142873,2.0,0.7,0.9,0.03697318007662713
1.0,0.231635,2.0,0.7,0.9,0.03639846743294897
1.0,0.152501,2.0,0.7,0.9,0.036553030303029456
1.0,0.137595,2.0,0.7,0.9,0.035984848484847634
1.0,0.180204,2.0,0.7,0.9,0.03614232209737768
1.0,0.259298,2.0,0.7,0.9,0.03558052434456869
1.0,0.627424,2.0,0.7,0.9,0.03574074074074033
1.0,0.147768,2.0,0.7,0.9,0.03518518518518477
1.0,0.12611,2.0,0.7,0.9,0.03534798534798506
1.0,0.137985,2.0,0.7,0.9,0.03479853479853451
1.0,0.210436,2.0,0.7,0.9,0.03496376811594183
1.0,0.184535,2.0,0.7,0.9,0.03442028985507226
1.0,0.121821,2.0,0.7,0.9,0.034587813620071545
1.0,0.142383,2.0,0.7,0.9,0.0340501792114694
1.0,0.183723,2.0,0.7,0.9,0.03421985815602827
1.0,0.145845,2.0,0.7,0.9,0.03368794326241125
1.0,0.103836,2.0,0.7,0.9,0.03385964912280695
1.0,0.256961,2.0,0.7,0.9,0.03333333333333327
1.0,0.135219,2.0,0.7,0.9,0.0335069444444444
1.0,0.202115,2.0,0.7,0.9,0.03298611111111107
1.0,0.15563,2.0,0.7,0.9,0.03316151202749138
1.0,0.198896,2.0,0.7,0.9,0.03264604810996561
1.0,0.096608,2.0,0.7,0.9,0.03282312925170066
1.0,0.132157,2.0,0.7,0.9,0.03231292517006801
1.0,4.407589,2.0,0.7,0.9,0.03249158249158248
1.0,0.133259,2.0,0.7,0.9,0.03198653198653197
1.0,0.110112,2.0,0.7,0.9,0.032166666666666656
1.0,0.202246,2.0,0.7,0.9,0.031666666666666655
1.0,0.132287,2.0,0.7,0.9,0.03184818481848184
1.0,0.199219,2.0,0.7,0.9,0.031353135313531344
1.0,0.158908,2.0,0.7,0.9,0.03153594771241829
1.0,0.151028,2.0,0.7,0.9,0.031045751633986922
1.0,0.107798,2.0,0.7,0.9,0.03122977346278317
1.0,0.237158,2.0,0.7,0.9,0.030744336569579287
1.0,0.139661,2.0,0.7,0.9,0.030929487179487177
1.0,0.139306,2.0,0.7,0.9,0.030448717948717945
1.0,0.10442,2.0,0.7,0.9,0.030634920634920633
1.0,0.135558,2.0,0.7,0.9,0.030158730158730156
1.0,0.097673,2.0,0.7,0.9,0.030345911949685528
1.0,0.133868,2.0,0.7,0.9,0.02987421383647798
1.0,0.110696,2.0,0.7,0.9,0.03006230529595015
1.0,0.232072,2.0,0.7,0.9,0.029595015576323977
1.0,0.15912,2.0,0.7,0.9,0.02978395061728394
1.0,0.197562,2.0,0.7,0.9,0.02932098765432098
1.0,0.093903,2.0,0.7,0.9,0.029510703363914367
1.0,0.143578,2.0,0.7,0.9,0.029051987767584088
1.0,0.096399,2.0,0.7,0.9,0.029242424242424236
1.0,0.135509,2.0,0.7,0.9,0.028787878787878782
1.0,0.095621,2.0,0.7,0.9,0.02897897897897897
1.0,0.138617,2.0,0.7,0.9,0.028528528528528517
1.0,0.144076,2.0,0.7,0.9,0.028720238095238083
1.0,0.166434,2.0,0.7,0.9,0.02827380952380951
1.0,0.098286,2.0,0.7,0.9,0.02846607669616518
1.0,0.136753,2.0,0.7,0.9,0.02802359882005899
1.0,0.095591,2.0,0.7,0.9,0.02821637426900584
1.0,0.140016,2.0,0.7,0.9,0.02777777777777777
1.0,0.104396,2.0,0.7,0.9,0.027971014492753618
1.0,0.13583,2.0,0.7,0.9,0.027536231884057967
1.0,0.101717,2.0,0.7,0.9,0.027729885057471263
1.0,0.165201,2.0,0.7,0.9,0.02729885057471264
1.0,0.109889,2.0,0.7,0.9,0.02749287749287749
1.0,0.152693,2.0,0.7,0.9,0.02706552706552706
1.0,0.320693,2.0,0.7,0.9,0.027259887005649713
1.0,0.26117,2.0,0.7,0.9,0.02683615819209039
1.0,0.19844,2.0,0.7,0.9,0.027030812324929966
1.0,0.204718,2.0,0.7,0.9,0.026610644257703077
1.0,0.159289,2.0,0.7,0.9,0.026805555555555555
1.0,0.233703,2.0,0.7,0.9,0.026388888888888892
1.0,0.178094,2.0,0.7,0.9,0.026584022038567495
1.0,0.166839,2.0,0.7,0.9,0.026170798898071626
1.0,0.11977,2.0,0.7,0.9,0.02636612021857923
1.0,0.184026,2.0,0.7,0.9,0.02595628415300546
1.0,0.13002,2.0,0.7,0.9,0.02615176151761517
1.0,0.215652,2.0,0.7,0.9,0.025745257452574513
1.0,0.17871,2.0,0.7,0.9,0.025940860215053752
1.0,0.203499,2.0,0.7,0.9,0.02553763440860214
1.0,0.275757,2.0,0.7,0.9,0.025733333333333327
1.0,0.175756,2.0,0.7,0.9,0.025333333333333326
1.0,0.144945,2.0,0.7,0.9,0.025529100529100523
1.0,0.143654,2.0,0.7,0.9,0.025132275132275124
1.0,0.158157,2.0,0.7,0.9,0.025328083989501305
1.0,0.268495,2.0,0.7,0.9,0.02493438320209973
1.0,0.12891,2.0,0.7,0.9,0.025130208333333327
1.0,0.272381,2.0,0.7,0.9,0.02473958333333333
1.0,0.150266,2.0,0.7,0.9,0.02493540051679586
1.0,0.167528,2.0,0.7,0.9,0.024547803617571057
1.0,0.096005,2.0,0.7,0.9,0.02474358974358974
1.0,0.194412,2.0,0.7,0.9,0.024358974358974356
1.0,0.129378,2.0,0.7,0.9,0.024554707379134857
1.0,0.181149,2.0,0.7,0.9,0.024173027989821884
1.0,0.1115,2.0,0.7,0.9,0.024368686868686866
1.0,0.137171,2.0,0.7,0.9,0.023989898989898985
1.0,0.116629,2.0,0.7,0.9,0.024185463659147862
1.0,0.156453,2.0,0.7,0.9,0.0238095238095238
1.0,0.112644,2.0,0.7,0.9,0.024004975124378103
1.0,0.154414,2.0,0.7,0.9,0.023631840796019894
1.0,0.129326,2.0,0.7,0.9,0.023827160493827156
1.0,0.189627,2.0,0.7,0.9,0.023456790123456785
1.0,0.123398,2.0,0.7,0.9,0.023651960784313718
1.0,0.154524,2.0,0.7,0.9,0.02328431372549019
1.0,0.158969,2.0,0.7,0.9,0.023479318734793184
1.0,0.139823,2.0,0.7,0.9,0.023114355231143552
1.0,0.116641,2.0,0.7,0.9,0.02330917874396135
1.0,0.214111,2.0,0.7,0.9,0.02294685990338164
1.0,0.14009,2.0,0.7,0.9,0.023141486810551556
1.0,0.139424,2.0,0.7,0.9,0.02278177458033573
1.0,0.100747,2.0,0.7,0.9,0.022976190476190473
1.0,0.200809,2.0,0.7,0.9,0.02261904761904762
1.0,0.10352,2.0,0.7,0.9,0.022813238770685577
1.0,0.171827,2.0,0.7,0.9,0.022458628841607563
1.0,0.114638,2.0,0.7,0.9,0.022652582159624412
1.0,0.205387,2.0,0.7,0.9,0.022300469483568074
1.0,0.15488,2.0,0.7,0.9,0.02249417249417249
1.0,0.154839,2.0,0.7,0.9,0.02214452214452214
1.0,0.098474,2.0,0.7,0.9,0.022337962962962955
1.0,0.226838,2.0,0.7,0.9,0.021990740740740734
1.0,0.13539,2.0,0.7,0.9,0.022183908045977006
1.0,0.139065,2.0,0.7,0.9,0.021839080459770108
1.0,0.125326,2.0,0.7,0.9,0.02203196347031963
1.0,0.175539,2.0,0.7,0.9,0.02168949771689497
1.0,0.131323,2.0,0.7,0.9,0.021882086167800446
1.0,0.182674,2.0,0.7,0.9,0.021541950113378675
1.0,0.116162,2.0,0.7,0.9,0.021734234234234227
1.0,0.13633,2.0,0.7,0.9,0.02139639639639639
1.0,0.115508,2.0,0.7,0.9,0.02158836689038031
1.0,0.186975,2.0,0.7,0.9,0.02125279642058165
1.0,0.109017,2.0,0.7,0.9,0.02144444444444444
1.0,0.216732,2.0,0.7,0.9,0.021111111111111105
1.0,0.133137,2.0,0.7,0.9,0.021302428256070635
1.0,0.152722,2.0,0.7,0.9,0.020971302428256067
1.0,0.116299,2.0,0.7,0.9,0.021162280701754382
1.0,0.743723,2.0,0.7,0.9,0.02083333333333333
1.0,0.099779,2.0,0.7,0.9,0.021023965141612196
1.0,0.185187,2.0,0.7,0.9,0.02069716775599128
1.0,0.142924,2.0,0.7,0.9,0.020887445887445885
1.0,0.152616,2.0,0.7,0.9,0.02056277056277056
1.0,0.109883,2.0,0.7,0.9,0.02075268817204301
1.0,0.137058,2.0,0.7,0.9,0.020430107526881718
1.0,0.137325,2.0,0.7,0.9,0.020619658119658116
1.0,0.170498,2.0,0.7,0.9,0.020299145299145296
1.0,0.097893,2.0,0.7,0.9,0.020488322717622076
1.0,0.19942,2.0,0.7,0.9,0.02016985138004246
1.0,0.099532,2.0,0.7,0.9,0.020358649789029532
1.0,0.192988,2.0,0.7,0.9,0.020042194092827002
1.0,0.126903,2.0,0.7,0.9,0.020230607966457023
1.0,0.156345,2.0,0.7,0.9,0.019916142557651992
1.0,0.146807,2.0,0.7,0.9,0.020104166666666666
1.0,0.174045,2.0,0.7,0.9,0.019791666666666666
1.0,0.100321,2.0,0.7,0.9,0.019979296066252587
1.0,0.167184,2.0,0.7,0.9,0.019668737060041408
1.0,0.120672,2.0,0.7,0.9,0.0198559670781893
1.0,0.182202,2.0,0.7,0.9,0.01954732510288066
1.0,0.113133,2.0,0.7,0.9,0.019734151329243353
1.0,0.160335,2.0,0.7,0.9,0.019427402862985686
1.0,0.148464,2.0,0.7,0.9,0.019613821138211383
1.0,0.155761,2.0,0.7,0.9,0.019308943089430895
1.0,0.15838,2.0,0.7,0.9,0.019494949494949492
1.0,0.193684,2.0,0.7,0.9,0.019191919191919187
1.0,0.100047,2.0,0.7,0.9,0.01937751004016064
1.0,0.160555,2.0,0.7,0.9,0.01907630522088353
1.0,0.099733,2.0,0.7,0.9,0.01926147704590818
1.0,0.207159,2.0,0.7,0.9,0.018962075848303388
1.0,0.136589,2.0,0.7,0.9,0.01914682539682539
1.0,0.134684,2.0,0.7,0.9,0.018849206349206345
1.0,0.124817,2.0,0.7,0.9,0.019033530571992106
1.0,0.17123,2.0,0.7,0.9,0.018737672583826425
1.0,0.118236,2.0,0.7,0.9,0.018921568627450976
1.0,0.244559,2.0,0.7,0.9,0.018627450980392153
1.0,0.109407,2.0,0.7,0.9,0.01881091617933723
1.0,0.143826,2.0,0.7,0.9,0.018518518518518517
1.0,0.124279,2.0,0.7,0.9,0.018701550387596896
1.0,0.14323,2.0,0.7,0.9,0.018410852713178293
1.0,0.112647,2.0,0.7,0.9,0.018593448940269746
1.0,0.139825,2.0,0.7,0.9,0.018304431599229284
1.0,0.128019,2.0,0.7,0.9,0.018486590038314175
1.0,0.17066,2.0,0.7,0.9,0.018199233716475097
1.0,0.099795,2.0,0.7,0.9,0.01838095238095238
1.0,0.223825,2.0,0.7,0.9,0.018095238095238095
1.0,0.096008,2.0,0.7,0.9,0.018276515151515155
1.0,0.286758,2.0,0.7,0.9,0.017992424242424247
1.0,0.127864,2.0,0.7,0.9,0.01817325800376648
1.0,0.173753,2.0,0.7,0.9,0.017890772128060266
1.0,0.111006,2.0,0.7,0.9,0.01807116104868914
1.0,0.196125,2.0,0.7,0.9,0.017790262172284643
1.0,0.09723,2.0,0.7,0.9,0.01797020484171322
1.0,0.151917,2.0,0.7,0.9,0.01769087523277467
1.0,0.138405,2.0,0.7,0.9,0.017870370370370366
1.0,0.151809,2.0,0.7,0.9,0.017592592592592587
1.0,0.106505,2.0,0.7,0.9,0.01777163904235727
1.0,0.221672,2.0,0.7,0.9,0.01749539594843462
1.0,0.14935,2.0,0.7,0.9,0.01767399267399267
1.0,1.998857,2.0,0.7,0.9,0.017399267399267393
1.0,0.134603,2.0,0.7,0.9,0.01757741347905282
1.0,0.250681,2.0,0.7,0.9,0.017304189435336972
1.0,0.13008,2.0,0.7,0.9,0.01748188405797101
1.0,0.254531,2.0,0.7,0.9,0.01721014492753623
1.0,0.815233,2.0,0.7,0.9,0.017387387387387383
1.0,0.180603,2.0,0.7,0.9,0.017117117117117112
1.0,0.131212,2.0,0.7,0.9,0.01729390681003584
1.0,0.174349,2.0,0.7,0.9,0.01702508960573476
1.0,0.152172,2.0,0.7,0.9,0.017201426024955432
1.0,0.227642,2.0,0.7,0.9,0.016934046345811048
1.0,0.14716,2.0,0.7,0.9,0.01710992907801418
1.0,0.231535,2.0,0.7,0.9,0.01684397163120567
1.0,0.116658,2.0,0.7,0.9,0.01701940035273368
1.0,0.183992,2.0,0.7,0.9,0.016754850088183414
1.0,0.127121,2.0,0.7,0.9,0.016929824561403503
1.0,0.238658,2.0,0.7,0.9,0.016666666666666663
1.0,0.116276,2.0,0.7,0.9,0.01684118673647469
1.0,0.674563,2.0,0.7,0.9,0.016579406631762647
1.0,0.140302,2.0,0.7,0.9,0.016753472222222215
1.0,0.245199,2.0,0.7,0.9,0.01649305555555555
1.0,0.271636,2.0,0.7,0.9,0.016666666666666663
1.0,0.207466,2.0,0.7,0.9,0.016407599309153708
1.0,0.130238,2.0,0.7,0.9,0.0165807560137457
1.0,0.233845,2.0,0.7,0.9,0.016323024054982815
1.0,0.140594,2.0,0.7,0.9,0.016495726495726493
1.0,0.217307,2.0,0.7,0.9,0.016239316239316237
1.0,0.163762,2.0,0.7,0.9,0.016411564625850337
1.0,0.209187,2.0,0.7,0.9,0.01615646258503401
1.0,0.124339,2.0,0.7,0.9,0.016328257191201352
1.0,0.204764,2.0,0.7,0.9,0.016074450084602364
1.0,0.136504,2.0,0.7,0.9,0.016245791245791244
1.0,0.189248,2.0,0.7,0.9,0.01599326599326599
1.0,0.111502,2.0,0.7,0.9,0.016164154103852593
1.0,0.237626,2.0,0.7,0.9,0.01591289782244556
1.0,0.147378,2.0,0.7,0.9,0.01608333333333333
1.0,1.227747,2.0,0.7,0.9,0.01583333333333333
1.0,0.125597,2.0,0.7,0.9,0.016003316749585404
1.0,0.299126,2.0,0.7,0.9,0.01575456053067993
1.0,0.136126,2.0,0.7,0.9,0.015924092409240923
1.0,0.194598,2.0,0.7,0.9,0.015676567656765675
1.0,0.101658,2.0,0.7,0.9,0.01584564860426929
1.0,0.201726,2.0,0.7,0.9,0.015599343185550077
1.0,0.187558,2.0,0.7,0.9,0.015767973856209146
1.0,0.146168,2.0,0.7,0.9,0.015522875816993461
1.0,0.105394,2.0,0.7,0.9,0.015691056910569105
1.0,0.136264,2.0,0.7,0.9,0.015447154471544714
1.0,0.094737,2.0,0.7,0.9,0.015614886731391584
1.0,0.202454,2.0,0.7,0.9,0.015372168284789644
1.0,0.123485,2.0,0.7,0.9,0.015539452495974233
1.0,0.185361,2.0,0.7,0.9,0.015297906602254427
1.0,0.134761,2.0,0.7,0.9,0.015464743589743589
1.0,0.210087,2.0,0.7,0.9,0.015224358974358972
1.0,0.119161,2.0,0.7,0.9,0.015390749601275917
1.0,0.149486,2.0,0.7,0.9,0.015151515151515148
1.0,0.132109,2.0,0.7,0.9,0.015317460317460315
1.0,0.150219,2.0,0.7,0.9,0.015079365079365078
1.0,0.120113,2.0,0.7,0.9,0.015244865718799367
1.0,0.178388,2.0,0.7,0.9,0.015007898894154818
1.0,0.106098,2.0,0.7,0.9,0.015172955974842764
1.0,0.133558,2.0,0.7,0.9,0.01493710691823899
1.0,0.093578,2.0,0.7,0.9,0.015101721439749607
1.0,0.169131,2.0,0.7,0.9,0.014866979655712048
1.0,0.135935,2.0,0.7,0.9,0.015031152647975075
1.0,0.139518,2.0,0.7,0.9,0.014797507788161988
1.0,0.094703,2.0,0.7,0.9,0.014961240310077513
1.0,0.206713,2.0,0.7,0.9,0.014728682170542629
1.0,0.312957,2.0,0.7,0.9,0.01489197530864197
1.0,0.14316,2.0,0.7,0.9,0.01466049382716049
1.0,0.142741,2.0,0.7,0.9,0.014823348694316434
1.0,0.177353,2.0,0.7,0.9,0.014592933947772654
1.0,0.094891,2.0,0.7,0.9,0.014755351681957183
1.0,0.19192,2.0,0.7,0.9,0.014525993883792044
1.0,0.1076,2.0,0.7,0.9,0.014687975646879752
1.0,0.154098,2.0,0.7,0.9,0.014459665144596647
1.0,0.109436,2.0,0.7,0.9,0.014621212121212118
1.0,0.16016,2.0,0.7,0.9,0.014393939393939391
1.0,0.099149,2.0,0.7,0.9,0.014555052790346905
1.0,0.174142,2.0,0.7,0.9,0.0143288084464555
1.0,0.163497,2.0,0.7,0.9,0.014489489489489485
1.0,0.139031,2.0,0.7,0.9,0.014264264264264259
1.0,0.093951,2.0,0.7,0.9,0.014424514200298947
1.0,0.147871,2.0,0.7,0.9,0.014200298953662177
1.0,0.109183,2.0,0.7,0.9,0.014360119047619043
1.0,0.232701,2.0,0.7,0.9,0.014136904761904759
1.0,0.129356,2.0,0.7,0.9,0.014296296296296297
1.0,0.147772,2.0,0.7,0.9,0.014074074074074072
1.0,0.109445,2.0,0.7,0.9,0.014233038348082594
1.0,1.189524,2.0,0.7,0.9,0.014011799410029495
1.0,0.109721,2.0,0.7,0.9,0.014170337738619674
1.0,0.180835,2.0,0.7,0.9,0.013950073421439058
1.0,0.110329,2.0,0.7,0.9,0.01410818713450292
1.0,0.144111,2.0,0.7,0.9,0.013888888888888885
1.0,0.150597,2.0,0.7,0.9,0.014046579330422122
1.0,0.219626,2.0,0.7,0.9,0.013828238719068412
1.0,0.102706,2.0,0.7,0.9,0.013985507246376809
1.0,0.43876,2.0,0.7,0.9,0.013768115942028984
1.0,0.109903,2.0,0.7,0.9,0.013924963924963923
1.0,0.188387,2.0,0.7,0.9,0.013708513708513708
1.0,0.10869,2.0,0.7,0.9,0.013864942528735632
1.0,0.128713,2.0,0.7,0.9,0.01364942528735632
1.0,0.127546,2.0,0.7,0.9,0.013805436337625177
1.0,0.139482,2.0,0.7,0.9,0.013590844062947065
