batchId,ms,groupSize,rg,rb,userVectorFirstEle
0.0,6154.767491,2.0,0.7,0.9,1.0
1.0,778.92614,2.0,0.7,0.9,0.95
2.0,551.601381,2.0,0.7,0.9,0.8325
3.0,430.818703,2.0,0.7,0.9,0.8075000000000001
4.0,466.64566,2.0,0.7,0.9,0.7101666666666666
5.0,339.672027,2.0,0.7,0.9,0.6935
6.0,271.566826,2.0,0.7,0.9,0.6140875
7.0,305.969238,2.0,0.7,0.9,0.6015874999999999
8.0,347.805366,2.0,0.7,0.9,0.536889
9.0,375.578628,2.0,0.7,0.9,0.5268889999999999
10.0,260.81542,2.0,0.7,0.9,0.47401858333333324
11.0,889.199589,2.0,0.7,0.9,0.46568524999999994
12.0,893.962343,2.0,0.7,0.9,0.4222682928571428
13.0,419.109558,2.0,0.7,0.9,0.4151254357142857
14.0,362.04432,2.0,0.7,0.9,0.379264329375
15.0,398.624186,2.0,0.7,0.9,0.373014329375
16.0,376.698206,2.0,0.7,0.9,0.34320891605555554
17.0,462.491635,2.0,0.7,0.9,0.3376533605
18.0,380.292155,2.0,0.7,0.9,0.312721617115
19.0,330.757014,2.0,0.7,0.9,0.307721617115
20.0,342.615495,2.0,0.7,0.9,0.2867319381640909
21.0,237.971433,2.0,0.7,0.9,0.2821864836186364
22.0,204.951045,2.0,0.7,0.9,0.2644029936552917
23.0,210.232879,2.0,0.7,0.9,0.26023632698862503
24.0,268.313928,2.0,0.7,0.9,0.24507578051572693
25.0,237.506625,2.0,0.7,0.9,0.2412296266695731
26.0,201.887706,2.0,0.7,0.9,0.22822782876379394
27.0,339.786974,2.0,0.7,0.9,0.22465640019236535
28.0,186.476015,2.0,0.7,0.9,0.213442181459012
29.0,181.323159,2.0,0.7,0.9,0.21010884812567865
30.0,297.990607,2.0,0.7,0.9,0.20038393158247658
31.0,470.984549,2.0,0.7,0.9,0.1972589315824766
32.0,172.167379,2.0,0.7,0.9,0.18878235492492573
33.0,312.508326,2.0,0.7,0.9,0.1858411784543375
34.0,273.513789,2.0,0.7,0.9,0.1784172235337009
35.0,309.521781,2.0,0.7,0.9,0.17563944575592313
36.0,262.623464,2.0,0.7,0.9,0.1691082640276122
37.0,202.932226,2.0,0.7,0.9,0.16647668508024377
38.0,222.70341,2.0,0.7,0.9,0.1607069955783621
39.0,177.911899,2.0,0.7,0.9,0.1582069955783621
40.0,367.71838,2.0,0.7,0.9,0.15309037800462236
41.0,191.446063,2.0,0.7,0.9,0.15070942562366998
42.0,163.583339,2.0,0.7,0.9,0.14615584348490676
43.0,394.988358,2.0,0.7,0.9,0.14388311621217947
44.0,151.961404,2.0,0.7,0.9,0.13981739085511147
