customerId,ms,groupSize,rg,rb,userVectorFirstEle,lastGroupVectorFirstEle
1.0,19.626487,2.0,0.7,0.9,1.0,1.0
1.0,0.467221,2.0,0.7,0.9,0.95,0.95
1.0,5.024666,2.0,0.7,0.9,0.8325,1.0
1.0,0.588965,2.0,0.7,0.9,0.8075000000000001,0.95
1.0,0.216078,2.0,0.7,0.9,0.7101666666666666,1.0
1.0,0.285776,2.0,0.7,0.9,0.6935,0.95
1.0,0.365837,2.0,0.7,0.9,0.6140875,1.0
1.0,0.369725,2.0,0.7,0.9,0.6015874999999999,0.95
1.0,0.362648,2.0,0.7,0.9,0.536889,1.0
1.0,0.424469,2.0,0.7,0.9,0.5268889999999999,0.95
1.0,4.842752,2.0,0.7,0.9,0.47401858333333324,1.0
1.0,2.052441,2.0,0.7,0.9,0.46568524999999994,0.95
1.0,0.298516,2.0,0.7,0.9,0.4222682928571428,1.0
1.0,0.291155,2.0,0.7,0.9,0.4151254357142857,0.95
1.0,0.295746,2.0,0.7,0.9,0.379264329375,1.0
1.0,0.330418,2.0,0.7,0.9,0.373014329375,0.95
1.0,0.911122,2.0,0.7,0.9,0.34320891605555554,1.0
1.0,0.327253,2.0,0.7,0.9,0.3376533605,0.95
1.0,0.167684,2.0,0.7,0.9,0.312721617115,1.0
1.0,0.532165,2.0,0.7,0.9,0.307721617115,0.95
1.0,0.347577,2.0,0.7,0.9,0.2867319381640909,1.0
1.0,0.318127,2.0,0.7,0.9,0.2821864836186364,0.95
1.0,0.134525,2.0,0.7,0.9,0.2644029936552917,1.0
1.0,0.22829,2.0,0.7,0.9,0.26023632698862503,0.95
1.0,0.162296,2.0,0.7,0.9,0.24507578051572693,1.0
1.0,0.362096,2.0,0.7,0.9,0.2412296266695731,0.95
1.0,0.163631,2.0,0.7,0.9,0.22822782876379394,1.0
1.0,0.284929,2.0,0.7,0.9,0.22465640019236535,0.95
1.0,0.122326,2.0,0.7,0.9,0.213442181459012,1.0
1.0,0.165291,2.0,0.7,0.9,0.21010884812567865,0.95
1.0,0.225871,2.0,0.7,0.9,0.20038393158247658,1.0
1.0,0.202509,2.0,0.7,0.9,0.1972589315824766,0.95
1.0,0.215123,2.0,0.7,0.9,0.18878235492492573,1.0
1.0,0.177072,2.0,0.7,0.9,0.1858411784543375,0.95
1.0,0.950596,2.0,0.7,0.9,0.1784172235337009,1.0
1.0,0.194435,2.0,0.7,0.9,0.17563944575592313,0.95
1.0,0.127927,2.0,0.7,0.9,0.1691082640276122,1.0
1.0,0.190313,2.0,0.7,0.9,0.16647668508024377,0.95
1.0,0.242955,2.0,0.7,0.9,0.1607069955783621,1.0
1.0,0.172274,2.0,0.7,0.9,0.1582069955783621,0.95
1.0,0.112794,2.0,0.7,0.9,0.15309037800462236,1.0
1.0,0.20816,2.0,0.7,0.9,0.15070942562366998,0.95
1.0,0.239283,2.0,0.7,0.9,0.14615584348490676,1.0
1.0,0.215754,2.0,0.7,0.9,0.14388311621217947,0.95
1.0,0.131994,2.0,0.7,0.9,0.13981739085511147,1.0
1.0,0.26794,2.0,0.7,0.9,0.1376434778116332,0.95
1.0,0.18392,2.0,0.7,0.9,0.13400249969863726,1.0
1.0,0.384277,2.0,0.7,0.9,0.13191916636530393,0.95
1.0,0.17921,2.0,0.7,0.9,0.12864967979748423,1.0
1.0,0.291875,2.0,0.7,0.9,0.12664967979748423,0.95
1.0,0.29946,2.0,0.7,0.9,0.1237065152483067,1.0
1.0,0.298008,2.0,0.7,0.9,0.12178343832522978,0.95
1.0,0.16993,2.0,0.7,0.9,0.11912809546367341,1.0
1.0,0.190779,2.0,0.7,0.9,0.11727624361182154,0.95
1.0,0.158571,2.0,0.7,0.9,0.11487575015226525,1.0
1.0,0.299964,2.0,0.7,0.9,0.11309003586655096,0.95
1.0,0.203241,2.0,0.7,0.9,0.11091602424084133,1.0
1.0,0.184563,2.0,0.7,0.9,0.10919188630980685,0.95
1.0,0.108394,2.0,0.7,0.9,0.10721984306963597,1.0
1.0,0.240444,2.0,0.7,0.9,0.1055531764029693,0.95
1.0,0.112974,2.0,0.7,0.9,0.10376182917620501,1.0
1.0,0.184619,2.0,0.7,0.9,0.10214892595039857,0.95
1.0,0.133231,2.0,0.7,0.9,0.10051974041011402,1.0
1.0,0.197061,2.0,0.7,0.9,0.09895724041011403,0.95
1.0,0.157518,2.0,0.7,0.9,0.09747400561171375,1.0
1.0,0.191443,2.0,0.7,0.9,0.09595885409656224,0.95
1.0,0.103245,2.0,0.7,0.9,0.09460733910678198,1.0
1.0,0.146972,2.0,0.7,0.9,0.09313675087148787,0.95
1.0,0.128799,2.0,0.7,0.9,0.09190441916404032,1.0
1.0,0.15301,2.0,0.7,0.9,0.09047584773546889,0.95
1.0,0.164812,2.0,0.7,0.9,0.08935161859774966,1.0
1.0,0.167073,2.0,0.7,0.9,0.08796272970886078,0.95
1.0,0.115541,2.0,0.7,0.9,0.08693677807198086,1.0
1.0,0.24722,2.0,0.7,0.9,0.0855854267206295,0.95
1.0,0.139056,2.0,0.7,0.9,0.084649014528008,1.0
1.0,0.150516,2.0,0.7,0.9,0.08333322505432378,0.95
1.0,0.120913,2.0,0.7,0.9,0.08247855862679518,1.0
1.0,0.19038,2.0,0.7,0.9,0.0811965073447439,0.95
1.0,0.133411,2.0,0.7,0.9,0.0804166162627877,1.0
1.0,0.147387,2.0,0.7,0.9,0.0791666162627877,0.95
1.0,0.107179,2.0,0.7,0.9,0.07845525013068427,1.0
1.0,0.242379,2.0,0.7,0.9,0.07723573793556232,0.95
1.0,0.165461,2.0,0.7,0.9,0.0765872780654914,1.0
1.0,0.305117,2.0,0.7,0.9,0.07539680187501521,0.95
1.0,0.167151,2.0,0.7,0.9,0.07480618546803366,1.0
1.0,0.279368,2.0,0.7,0.9,0.07364339477035925,0.95
1.0,0.219056,2.0,0.7,0.9,0.07310604960426849,1.0
1.0,0.211118,2.0,0.7,0.9,0.07196968596790485,0.95
1.0,0.153736,2.0,0.7,0.9,0.07148147395136598,1.0
1.0,0.214807,2.0,0.7,0.9,0.07037036284025486,0.95
1.0,0.1237,2.0,0.7,0.9,0.0699275310753919,1.0
1.0,0.289167,2.0,0.7,0.9,0.06884057455365276,0.95
1.0,0.157748,2.0,0.7,0.9,0.06843971277931105,1.0
1.0,0.145916,2.0,0.7,0.9,0.067375882992077,0.95
1.0,0.102045,2.0,0.7,0.9,0.06701388646748611,1.0
1.0,0.180771,2.0,0.7,0.9,0.06597221980081945,0.95
1.0,0.142557,2.0,0.7,0.9,0.06564625684301088,1.0
1.0,0.162258,2.0,0.7,0.9,0.06462584867974558,0.95
1.0,0.099346,2.0,0.7,0.9,0.06433333219430547,1.0
1.0,0.201086,2.0,0.7,0.9,0.06333333219430547,0.95
1.0,0.204027,2.0,0.7,0.9,0.06307189464315081,1.0
1.0,0.152595,2.0,0.7,0.9,0.06209150248628807,0.95
1.0,0.153212,2.0,0.7,0.9,0.061858973822317004,1.0
1.0,0.20033,2.0,0.7,0.9,0.06089743536077853,0.95
1.0,0.190315,2.0,0.7,0.9,0.06069182353079884,1.0
1.0,0.163093,2.0,0.7,0.9,0.05974842730438375,0.95
1.0,0.112985,2.0,0.7,0.9,0.05956790098134512,1.0
1.0,0.147412,2.0,0.7,0.9,0.058641975055419196,0.95
1.0,0.10352,2.0,0.7,0.9,0.05848484831081537,1.0
1.0,0.172745,2.0,0.7,0.9,0.05757575740172447,0.95
1.0,0.120422,2.0,0.7,0.9,0.05744047607082843,1.0
1.0,0.239145,2.0,0.7,0.9,0.056547618927971284,0.95
1.0,0.168929,2.0,0.7,0.9,0.05643274845572761,1.0
1.0,0.16088,2.0,0.7,0.9,0.05555555547327147,0.95
1.0,0.155085,2.0,0.7,0.9,0.05545977005833675,1.0
1.0,0.15223,2.0,0.7,0.9,0.05459770109281951,0.95
1.0,0.112713,2.0,0.7,0.9,0.054519773972346974,1.0
1.0,0.233667,2.0,0.7,0.9,0.05367231634522833,0.95
1.0,0.201292,2.0,0.7,0.9,0.05361111108429882,1.0
1.0,0.154903,2.0,0.7,0.9,0.05277777775096548,0.95
1.0,0.116487,2.0,0.7,0.9,0.05273224041869755,1.0
1.0,0.152674,2.0,0.7,0.9,0.051912568287550004,0.95
1.0,0.101066,2.0,0.7,0.9,0.051881720417393314,1.0
1.0,0.19755,2.0,0.7,0.9,0.05107526880449009,0.95
1.0,0.322898,2.0,0.7,0.9,0.05105820104944237,1.0
1.0,0.255996,2.0,0.7,0.9,0.050264550255791574,0.95
1.0,0.170329,2.0,0.7,0.9,0.05026041666063138,1.0
1.0,0.663748,2.0,0.7,0.9,0.049479166660631374,0.95
1.0,0.218892,2.0,0.7,0.9,0.049487179483019776,1.0
1.0,0.380238,2.0,0.7,0.9,0.04871794871378901,0.95
1.0,0.148683,2.0,0.7,0.9,0.048737373734506054,1.0
1.0,0.298898,2.0,0.7,0.9,0.04797979797693029,0.95
1.0,0.144365,2.0,0.7,0.9,0.048009950246778794,1.0
1.0,0.195992,2.0,0.7,0.9,0.047263681590062376,0.95
1.0,0.124794,2.0,0.7,0.9,0.04730392156726361,1.0
1.0,0.220823,2.0,0.7,0.9,0.046568627449616554,0.95
1.0,0.123314,2.0,0.7,0.9,0.04661835748698186,1.0
1.0,0.152775,2.0,0.7,0.9,0.045893719805822436,0.95
1.0,0.149091,2.0,0.7,0.9,0.045952380951731764,1.0
1.0,0.18909,2.0,0.7,0.9,0.04523809523744605,0.95
1.0,0.176438,2.0,0.7,0.9,0.04530516431880079,1.0
1.0,0.271921,2.0,0.7,0.9,0.04460093896668812,0.95
1.0,0.304656,2.0,0.7,0.9,0.04467592592561666,1.0
1.0,0.207228,2.0,0.7,0.9,0.043981481481172216,0.95
1.0,0.184736,2.0,0.7,0.9,0.04406392694042575,1.0
1.0,0.29859,2.0,0.7,0.9,0.04337899543357643,0.95
1.0,0.174552,2.0,0.7,0.9,0.04346846846832102,1.0
1.0,0.181352,2.0,0.7,0.9,0.04279279279264534,0.95
1.0,0.098445,2.0,0.7,0.9,0.042888888888787044,1.0
1.0,0.147731,2.0,0.7,0.9,0.042222222222120374,0.95
1.0,0.180281,2.0,0.7,0.9,0.04232456140343842,1.0
1.0,0.160246,2.0,0.7,0.9,0.04166666666659631,0.95
1.0,0.175283,2.0,0.7,0.9,0.04177489177484316,1.0
1.0,0.254244,2.0,0.7,0.9,0.04112554112549251,0.95
1.0,0.172091,2.0,0.7,0.9,0.04123931623928265,1.0
1.0,0.942819,2.0,0.7,0.9,0.04059829059825701,0.95
1.0,0.106503,2.0,0.7,0.9,0.040717299578035854,1.0
1.0,0.236844,2.0,0.7,0.9,0.040084388185630794,0.95
1.0,0.108987,2.0,0.7,0.9,0.04020833333331728,1.0
1.0,0.145549,2.0,0.7,0.9,0.03958333333331729,0.95
1.0,0.103491,2.0,0.7,0.9,0.03971193415636751,1.0
1.0,0.171442,2.0,0.7,0.9,0.039094650205750224,0.95
1.0,0.114987,2.0,0.7,0.9,0.03922764227641509,1.0
1.0,0.197774,2.0,0.7,0.9,0.038617886178854116,0.95
1.0,0.100421,2.0,0.7,0.9,0.03875502008031598,1.0
1.0,0.138317,2.0,0.7,0.9,0.038152610441761756,0.95
1.0,0.107706,2.0,0.7,0.9,0.03829365079364712,1.0
1.0,0.45632,2.0,0.7,0.9,0.037698412698409026,0.95
1.0,0.195998,2.0,0.7,0.9,0.03784313725489942,1.0
1.0,0.278136,2.0,0.7,0.9,0.037254901960781774,0.95
1.0,0.132306,2.0,0.7,0.9,0.03740310077519204,1.0
1.0,0.179738,2.0,0.7,0.9,0.03682170542635483,0.95
1.0,0.109648,2.0,0.7,0.9,0.03697318007662713,1.0
1.0,0.226844,2.0,0.7,0.9,0.03639846743294897,0.95
1.0,0.149957,2.0,0.7,0.9,0.036553030303029456,1.0
1.0,0.154822,2.0,0.7,0.9,0.035984848484847634,0.95
1.0,0.100923,2.0,0.7,0.9,0.03614232209737768,1.0
1.0,0.243837,2.0,0.7,0.9,0.03558052434456869,0.95
1.0,0.140698,2.0,0.7,0.9,0.03574074074074033,1.0
1.0,0.181029,2.0,0.7,0.9,0.03518518518518477,0.95
1.0,0.118722,2.0,0.7,0.9,0.03534798534798506,1.0
1.0,0.139359,2.0,0.7,0.9,0.03479853479853451,0.95
1.0,0.110417,2.0,0.7,0.9,0.03496376811594183,1.0
1.0,0.235724,2.0,0.7,0.9,0.03442028985507226,0.95
1.0,0.102722,2.0,0.7,0.9,0.034587813620071545,1.0
1.0,0.247989,2.0,0.7,0.9,0.0340501792114694,0.95
1.0,0.110987,2.0,0.7,0.9,0.03421985815602827,1.0
1.0,0.155092,2.0,0.7,0.9,0.03368794326241125,0.95
1.0,0.109158,2.0,0.7,0.9,0.03385964912280695,1.0
1.0,0.174947,2.0,0.7,0.9,0.03333333333333327,0.95
1.0,0.108107,2.0,0.7,0.9,0.0335069444444444,1.0
