customerId,ms,groupSize,rg,rb,userVectorFirstEle
1.0,0.638369,2.0,0.7,0.9,0.06992753119170379
1.0,6.828581,2.0,0.7,0.9,0.07148147395136602
1.0,0.377474,2.0,0.7,0.9,0.07148147412121825
1.0,0.944487,2.0,0.7,0.9,0.07310604960426854
1.0,0.359098,2.0,0.7,0.9,0.07310604985242927
1.0,1.801487,2.0,0.7,0.9,0.07480618546803376
1.0,2.803359,2.0,0.7,0.9,0.07480618583079363
1.0,1.396589,2.0,0.7,0.9,0.07658727806549155
1.0,0.479378,2.0,0.7,0.9,0.0765872785960587
1.0,0.584918,2.0,0.7,0.9,0.07845525013068451
1.0,4.831029,2.0,0.7,0.9,0.07845525090712424
1.0,0.869052,2.0,0.7,0.9,0.08041661626278805
1.0,0.390176,2.0,0.7,0.9,0.08041661739971766
1.0,0.659278,2.0,0.7,0.9,0.08247855862679569
1.0,0.412117,2.0,0.7,0.9,0.08247856029262661
1.0,0.473516,2.0,0.7,0.9,0.08464901452800874
1.0,0.960453,2.0,0.7,0.9,0.08464901697039241
1.0,0.469816,2.0,0.7,0.9,0.08693677807198193
1.0,1.323085,2.0,0.7,0.9,0.08693678165540199
1.0,4.389428,2.0,0.7,0.9,0.08935161859775123
1.0,0.866933,2.0,0.7,0.9,0.08935162385912196
1.0,0.859133,2.0,0.7,0.9,0.09190441916404261
1.0,0.470267,2.0,0.7,0.9,0.09190442689503633
1.0,0.406936,2.0,0.7,0.9,0.09460733910678537
1.0,0.28388,2.0,0.7,0.9,0.09460735047589378
1.0,0.44699,2.0,0.7,0.9,0.09747400561171873
1.0,0.283493,2.0,0.7,0.9,0.09747402234547137
1.0,0.479158,2.0,0.7,0.9,0.10051974041012134
1.0,0.27359,2.0,0.7,0.9,0.10051976506252477
1.0,0.703138,2.0,0.7,0.9,0.10376182917621579
1.0,0.364597,2.0,0.7,0.9,0.10376186552999045
1.0,0.387342,2.0,0.7,0.9,0.10721984306965186
1.0,0.435441,2.0,0.7,0.9,0.1072198967347478
1.0,0.441994,2.0,0.7,0.9,0.11091602424086486
1.0,0.303198,2.0,0.7,0.9,0.1109161035488884
1.0,0.456107,2.0,0.7,0.9,0.11487575015230005
1.0,0.251478,2.0,0.7,0.9,0.11487586749580427
1.0,0.370611,2.0,0.7,0.9,0.11912809546372496
1.0,0.272311,2.0,0.7,0.9,0.11912826930595344
1.0,0.348558,2.0,0.7,0.9,0.12370651524838318
1.0,0.368365,2.0,0.7,0.9,0.12370677314619465
1.0,0.415597,2.0,0.7,0.9,0.12864967979759784
1.0,0.265429,2.0,0.7,0.9,0.1286500629600606
1.0,0.337714,2.0,0.7,0.9,0.13400249969880632
1.0,0.274138,2.0,0.7,0.9,0.13400306988104257
1.0,0.392094,2.0,0.7,0.9,0.13981739085536346
1.0,0.333338,2.0,0.7,0.9,0.13981824081646096
1.0,0.326185,2.0,0.7,0.9,0.1461558434852831
1.0,3.473248,2.0,0.7,0.9,0.14615711290770148
1.0,0.442273,2.0,0.7,0.9,0.15309037800518563
1.0,0.625861,2.0,0.7,0.9,0.15309227782104987
1.0,0.536559,2.0,0.7,0.9,0.16070699557920706
1.0,0.690792,2.0,0.7,0.9,0.16070984530300342
1.0,0.69799,2.0,0.7,0.9,0.16910826402888282
1.0,0.358568,2.0,0.7,0.9,0.16911254932782468
1.0,0.543283,2.0,0.7,0.9,0.17841722353561695
1.0,0.311878,2.0,0.7,0.9,0.17842368549433882
1.0,0.390512,2.0,0.7,0.9,0.188782354927824
1.0,0.344376,2.0,0.7,0.9,0.188792129319168
1.0,0.298626,2.0,0.7,0.9,0.20038393158687576
1.0,0.395984,2.0,0.7,0.9,0.20039876771659432
1.0,0.369237,2.0,0.7,0.9,0.2134421814657154
1.0,0.317306,2.0,0.7,0.9,0.21346478890147702
1.0,0.501444,2.0,0.7,0.9,0.2282278287740542
1.0,0.330963,2.0,0.7,0.9,0.2282624319920567
1.0,0.35152,2.0,0.7,0.9,0.2450757805315119
1.0,1.356924,2.0,0.7,0.9,0.24512901625151576
1.0,0.389299,2.0,0.7,0.9,0.26440299367972087
1.0,0.798222,2.0,0.7,0.9,0.2644853822940125
1.0,0.420039,2.0,0.7,0.9,0.28673193820216236
1.0,0.438422,2.0,0.7,0.9,0.2868603360426169
1.0,0.35842,2.0,0.7,0.9,0.31272161717482655
1.0,0.411667,2.0,0.7,0.9,0.31292338520982654
1.0,0.296103,2.0,0.7,0.9,0.3432089161505183
1.0,0.336013,2.0,0.7,0.9,0.34352918287274053
1.0,0.295683,2.0,0.7,0.9,0.3792643295276188
1.0,0.254847,2.0,0.7,0.9,0.3797790439026188
1.0,0.49568,2.0,0.7,0.9,0.4222682931063165
1.0,0.343741,2.0,0.7,0.9,0.42310864310631646
1.0,0.469126,2.0,0.7,0.9,0.4740185837486227
1.0,0.305509,2.0,0.7,0.9,0.47541916708195603
1.0,0.333016,2.0,0.7,0.9,0.5368890007119246
1.0,0.632721,2.0,0.7,0.9,0.5392900007119246
1.0,0.268102,2.0,0.7,0.9,0.6140875012712939
1.0,0.344041,2.0,0.7,0.9,0.6183750012712939
1.0,0.260772,2.0,0.7,0.9,0.7101666690881789
1.0,0.238033,2.0,0.7,0.9,0.7183333357548456
1.0,0.245693,2.0,0.7,0.9,0.8325000051889548
1.0,0.255363,2.0,0.7,0.9,0.8500000051889549
