customerId,ms,groupSize,rg,rb,userVectorFirstEle,lastGroupVectorFirstEle
1.0,11464.691165,2.0,0.7,0.9,1.0,1.0
1.0,0.300344,2.0,0.7,0.9,0.95,0.95
1.0,5.910017,2.0,0.7,0.9,0.8325,1.0
1.0,0.447248,2.0,0.7,0.9,0.8075000000000001,0.95
1.0,0.321221,2.0,0.7,0.9,0.7101666666666666,1.0
1.0,0.552526,2.0,0.7,0.9,0.6935,0.95
1.0,1.172952,2.0,0.7,0.9,0.6140875,1.0
1.0,0.521962,2.0,0.7,0.9,0.6015874999999999,0.95
1.0,0.634721,2.0,0.7,0.9,0.536889,1.0
1.0,0.598764,2.0,0.7,0.9,0.5268889999999999,0.95
1.0,0.194552,2.0,0.7,0.9,0.47401858333333324,1.0
1.0,0.650148,2.0,0.7,0.9,0.46568524999999994,0.95
1.0,0.20521,2.0,0.7,0.9,0.4222682928571428,1.0
1.0,0.341197,2.0,0.7,0.9,0.4151254357142857,0.95
1.0,0.486254,2.0,0.7,0.9,0.379264329375,1.0
1.0,0.405251,2.0,0.7,0.9,0.373014329375,0.95
1.0,0.194246,2.0,0.7,0.9,0.34320891605555554,1.0
1.0,0.238177,2.0,0.7,0.9,0.3376533605,0.95
1.0,0.187301,2.0,0.7,0.9,0.312721617115,1.0
1.0,0.602648,2.0,0.7,0.9,0.307721617115,0.95
1.0,0.17996,2.0,0.7,0.9,0.2867319381640909,1.0
1.0,0.281669,2.0,0.7,0.9,0.2821864836186364,0.95
1.0,0.187286,2.0,0.7,0.9,0.2644029936552917,1.0
1.0,0.309919,2.0,0.7,0.9,0.26023632698862503,0.95
1.0,0.265496,2.0,0.7,0.9,0.24507578051572693,1.0
1.0,0.704439,2.0,0.7,0.9,0.2412296266695731,0.95
1.0,0.230654,2.0,0.7,0.9,0.22822782876379394,1.0
1.0,0.361929,2.0,0.7,0.9,0.22465640019236535,0.95
1.0,1.311815,2.0,0.7,0.9,0.213442181459012,1.0
1.0,0.462902,2.0,0.7,0.9,0.21010884812567865,0.95
1.0,0.258061,2.0,0.7,0.9,0.20038393158247658,1.0
1.0,0.279933,2.0,0.7,0.9,0.1972589315824766,0.95
1.0,0.230808,2.0,0.7,0.9,0.18878235492492573,1.0
1.0,0.294406,2.0,0.7,0.9,0.1858411784543375,0.95
1.0,0.293747,2.0,0.7,0.9,0.1784172235337009,1.0
1.0,0.219743,2.0,0.7,0.9,0.17563944575592313,0.95
1.0,0.19029,2.0,0.7,0.9,0.1691082640276122,1.0
1.0,0.32844,2.0,0.7,0.9,0.16647668508024377,0.95
1.0,0.258205,2.0,0.7,0.9,0.1607069955783621,1.0
1.0,0.228023,2.0,0.7,0.9,0.1582069955783621,0.95
1.0,0.186892,2.0,0.7,0.9,0.15309037800462236,1.0
1.0,0.270706,2.0,0.7,0.9,0.15070942562366998,0.95
1.0,0.240842,2.0,0.7,0.9,0.14615584348490676,1.0
1.0,1.215242,2.0,0.7,0.9,0.14388311621217947,0.95
1.0,0.19462,2.0,0.7,0.9,0.13981739085511147,1.0
1.0,0.32255,2.0,0.7,0.9,0.1376434778116332,0.95
1.0,0.233468,2.0,0.7,0.9,0.13400249969863726,1.0
1.0,0.197871,2.0,0.7,0.9,0.13191916636530393,0.95
1.0,0.138739,2.0,0.7,0.9,0.12864967979748423,1.0
1.0,0.222364,2.0,0.7,0.9,0.12664967979748423,0.95
1.0,0.270679,2.0,0.7,0.9,0.1237065152483067,1.0
1.0,0.236729,2.0,0.7,0.9,0.12178343832522978,0.95
1.0,0.154899,2.0,0.7,0.9,0.11912809546367341,1.0
1.0,0.186273,2.0,0.7,0.9,0.11727624361182154,0.95
1.0,0.174436,2.0,0.7,0.9,0.11487575015226525,1.0
1.0,0.211999,2.0,0.7,0.9,0.11309003586655096,0.95
1.0,0.713036,2.0,0.7,0.9,0.11091602424084133,1.0
1.0,0.25389,2.0,0.7,0.9,0.10919188630980685,0.95
1.0,0.127562,2.0,0.7,0.9,0.10721984306963597,1.0
1.0,0.420153,2.0,0.7,0.9,0.1055531764029693,0.95
1.0,0.203568,2.0,0.7,0.9,0.10376182917620501,1.0
1.0,0.491298,2.0,0.7,0.9,0.10214892595039857,0.95
1.0,0.232153,2.0,0.7,0.9,0.10051974041011402,1.0
1.0,0.305461,2.0,0.7,0.9,0.09895724041011403,0.95
1.0,0.33849,2.0,0.7,0.9,0.09747400561171375,1.0
1.0,0.267065,2.0,0.7,0.9,0.09595885409656224,0.95
1.0,0.299531,2.0,0.7,0.9,0.09460733910678198,1.0
