batchId,ms,groupSize,rg,rb,userVectorFirstEle
357.0,114.735662,2.0,0.7,0.9,0.01769087523277467
358.0,185.734799,2.0,0.7,0.9,0.017870370370370366
359.0,155.541504,2.0,0.7,0.9,0.017592592592592587
360.0,165.100546,2.0,0.7,0.9,0.01777163904235727
361.0,155.196315,2.0,0.7,0.9,0.01749539594843462
362.0,144.741543,2.0,0.7,0.9,0.01767399267399267
363.0,112.287366,2.0,0.7,0.9,0.017399267399267393
364.0,137.986412,2.0,0.7,0.9,0.01757741347905282
365.0,138.136466,2.0,0.7,0.9,0.017304189435336972
366.0,100.354662,2.0,0.7,0.9,0.01748188405797101
367.0,167.819328,2.0,0.7,0.9,0.01721014492753623
368.0,117.094864,2.0,0.7,0.9,0.017387387387387383
369.0,102.723025,2.0,0.7,0.9,0.017117117117117112
370.0,118.071549,2.0,0.7,0.9,0.01729390681003584
371.0,120.62938,2.0,0.7,0.9,0.01702508960573476
372.0,116.528044,2.0,0.7,0.9,0.017201426024955432
373.0,128.482167,2.0,0.7,0.9,0.016934046345811048
374.0,127.061462,2.0,0.7,0.9,0.01710992907801418
375.0,104.725701,2.0,0.7,0.9,0.01684397163120567
376.0,138.337409,2.0,0.7,0.9,0.01701940035273368
377.0,103.913476,2.0,0.7,0.9,0.016754850088183414
378.0,114.192448,2.0,0.7,0.9,0.016929824561403503
379.0,163.535945,2.0,0.7,0.9,0.016666666666666663
380.0,112.55303,2.0,0.7,0.9,0.01684118673647469
381.0,156.093789,2.0,0.7,0.9,0.016579406631762647
382.0,294.62368,2.0,0.7,0.9,0.016753472222222215
383.0,174.399715,2.0,0.7,0.9,0.01649305555555555
384.0,165.246111,2.0,0.7,0.9,0.016666666666666663
385.0,210.237549,2.0,0.7,0.9,0.016407599309153708
386.0,301.469131,2.0,0.7,0.9,0.0165807560137457
387.0,198.780152,2.0,0.7,0.9,0.016323024054982815
388.0,332.361199,2.0,0.7,0.9,0.016495726495726493
389.0,240.14356,2.0,0.7,0.9,0.016239316239316237
390.0,251.537613,2.0,0.7,0.9,0.016411564625850337
391.0,209.847076,2.0,0.7,0.9,0.01615646258503401
392.0,150.722649,2.0,0.7,0.9,0.016328257191201352
393.0,144.423024,2.0,0.7,0.9,0.016074450084602364
394.0,175.483614,2.0,0.7,0.9,0.016245791245791244
395.0,179.155192,2.0,0.7,0.9,0.01599326599326599
396.0,287.114598,2.0,0.7,0.9,0.016164154103852593
397.0,138.680993,2.0,0.7,0.9,0.01591289782244556
398.0,124.627663,2.0,0.7,0.9,0.01608333333333333
399.0,117.508849,2.0,0.7,0.9,0.01583333333333333
400.0,114.178295,2.0,0.7,0.9,0.016003316749585404
401.0,131.352195,2.0,0.7,0.9,0.01575456053067993
402.0,97.805385,2.0,0.7,0.9,0.015924092409240923
403.0,111.104589,2.0,0.7,0.9,0.015676567656765675
404.0,114.936117,2.0,0.7,0.9,0.01584564860426929
405.0,111.716226,2.0,0.7,0.9,0.015599343185550077
406.0,105.298082,2.0,0.7,0.9,0.015767973856209146
407.0,102.830781,2.0,0.7,0.9,0.015522875816993461
408.0,100.090754,2.0,0.7,0.9,0.015691056910569105
409.0,105.709944,2.0,0.7,0.9,0.015447154471544714
410.0,106.838818,2.0,0.7,0.9,0.015614886731391584
411.0,113.586262,2.0,0.7,0.9,0.015372168284789644
412.0,117.229512,2.0,0.7,0.9,0.015539452495974233
413.0,152.900594,2.0,0.7,0.9,0.015297906602254427
414.0,129.830342,2.0,0.7,0.9,0.015464743589743589
415.0,126.500068,2.0,0.7,0.9,0.015224358974358972
416.0,99.704131,2.0,0.7,0.9,0.015390749601275917
417.0,109.806249,2.0,0.7,0.9,0.015151515151515148
418.0,128.71034,2.0,0.7,0.9,0.015317460317460315
419.0,100.720991,2.0,0.7,0.9,0.015079365079365078
420.0,106.746816,2.0,0.7,0.9,0.015244865718799367
421.0,112.73815,2.0,0.7,0.9,0.015007898894154818
422.0,100.337404,2.0,0.7,0.9,0.015172955974842764
423.0,102.318542,2.0,0.7,0.9,0.01493710691823899
424.0,102.884815,2.0,0.7,0.9,0.015101721439749607
425.0,115.324446,2.0,0.7,0.9,0.014866979655712048
426.0,116.075843,2.0,0.7,0.9,0.015031152647975075
427.0,103.840651,2.0,0.7,0.9,0.014797507788161988
428.0,104.322466,2.0,0.7,0.9,0.014961240310077513
429.0,116.610844,2.0,0.7,0.9,0.014728682170542629
430.0,101.09971,2.0,0.7,0.9,0.01489197530864197
431.0,102.490286,2.0,0.7,0.9,0.01466049382716049
432.0,119.596296,2.0,0.7,0.9,0.014823348694316434
433.0,100.682426,2.0,0.7,0.9,0.014592933947772654
434.0,134.616779,2.0,0.7,0.9,0.014755351681957183
435.0,286.062159,2.0,0.7,0.9,0.014525993883792044
436.0,99.909747,2.0,0.7,0.9,0.014687975646879752
437.0,128.537145,2.0,0.7,0.9,0.014459665144596647
438.0,112.522844,2.0,0.7,0.9,0.014621212121212118
439.0,376.494473,2.0,0.7,0.9,0.014393939393939391
440.0,430.927187,2.0,0.7,0.9,0.014555052790346905
441.0,116.504146,2.0,0.7,0.9,0.0143288084464555
442.0,148.116804,2.0,0.7,0.9,0.014489489489489485
443.0,186.519799,2.0,0.7,0.9,0.014264264264264259
444.0,412.577975,2.0,0.7,0.9,0.014424514200298947
445.0,179.261952,2.0,0.7,0.9,0.014200298953662177
446.0,249.74349,2.0,0.7,0.9,0.014360119047619043
447.0,410.389395,2.0,0.7,0.9,0.014136904761904759
448.0,193.113249,2.0,0.7,0.9,0.014296296296296297
449.0,138.436542,2.0,0.7,0.9,0.014074074074074072
450.0,162.84962,2.0,0.7,0.9,0.014233038348082594
451.0,495.027494,2.0,0.7,0.9,0.014011799410029495
452.0,133.574624,2.0,0.7,0.9,0.014170337738619674
453.0,271.546495,2.0,0.7,0.9,0.013950073421439058
454.0,354.240911,2.0,0.7,0.9,0.01410818713450292
455.0,103.007542,2.0,0.7,0.9,0.013888888888888885
456.0,128.395195,2.0,0.7,0.9,0.014046579330422122
457.0,169.44776,2.0,0.7,0.9,0.013828238719068412
458.0,101.924333,2.0,0.7,0.9,0.013985507246376809
459.0,102.155378,2.0,0.7,0.9,0.013768115942028984
460.0,301.329168,2.0,0.7,0.9,0.013924963924963923
461.0,642.176316,2.0,0.7,0.9,0.013708513708513708
462.0,104.840768,2.0,0.7,0.9,0.013864942528735632
463.0,187.873467,2.0,0.7,0.9,0.01364942528735632
464.0,123.376371,2.0,0.7,0.9,0.013805436337625177
