batchId,ms,groupSize,rg,rb,userVectorFirstEle,lastGroupVectorFirstEle
0.0,2460.39909,2.0,0.9,0.9,1.0,1.0
1.0,1121.583726,2.0,0.9,0.9,0.95,0.95
2.0,2756.561063,2.0,0.9,0.9,0.9275,1.0
3.0,514.672263,2.0,0.9,0.9,0.9024999999999999,0.95
4.0,503.327706,2.0,0.9,0.9,0.8748333333333334,1.0
5.0,916.520209,2.0,0.9,0.9,0.8581666666666667,0.95
6.0,253.928002,2.0,0.9,0.9,0.8292625,1.0
7.0,354.318657,2.0,0.9,0.9,0.8167625000000001,0.95
8.0,344.445782,2.0,0.9,0.9,0.7880690000000001,1.0
9.0,540.286867,2.0,0.9,0.9,0.7780690000000001,0.95
10.0,243.943616,2.0,0.9,0.9,0.7502184166666668,1.0
11.0,253.97551,2.0,0.9,0.9,0.7418850833333335,0.95
12.0,278.461633,2.0,0.9,0.9,0.7151684928571431,1.0
13.0,270.141878,2.0,0.9,0.9,0.708025635714286,0.95
14.0,198.055406,2.0,0.9,0.9,0.6825701881250003,1.0
15.0,558.568664,2.0,0.9,0.9,0.6763201881250003,0.95
16.0,499.418951,2.0,0.9,0.9,0.6521672616111114,1.0
17.0,317.81221,2.0,0.9,0.9,0.6466117060555558,0.95
18.0,274.409775,2.0,0.9,0.9,0.6237554819050002,1.0
19.0,377.153593,2.0,0.9,0.9,0.6187554819050002,0.95
20.0,282.343034,2.0,0.9,0.9,0.5971635761040911,1.0
21.0,361.082918,2.0,0.9,0.9,0.5926181215586365,0.95
22.0,327.663248,2.0,0.9,0.9,0.5722432836192084,1.0
23.0,355.8267,2.0,0.9,0.9,0.5680766169525416,0.95
24.0,350.822654,2.0,0.9,0.9,0.5488636510067268,1.0
25.0,681.457497,2.0,0.9,0.9,0.545017497160573,0.95
26.0,330.037552,2.0,0.9,0.9,0.5269074797699075,1.0
27.0,298.672604,2.0,0.9,0.9,0.5233360511984789,0.95
28.0,217.64028,2.0,0.9,0.9,0.506268949673389,1.0
29.0,448.540315,2.0,0.9,0.9,0.5029356163400557,0.95
30.0,236.936184,2.0,0.9,0.9,0.486851926286922,1.0
31.0,224.102045,2.0,0.9,0.9,0.48372692628692193,0.95
32.0,198.268924,2.0,0.9,0.9,0.4685686905018633,1.0
33.0,269.013325,2.0,0.9,0.9,0.465627514031275,0.95
34.0,219.177514,2.0,0.9,0.9,0.45133894248213935,1.0
35.0,228.590013,2.0,0.9,0.9,0.4485611647043616,0.95
36.0,312.637395,2.0,0.9,0.9,0.43508899306371884,1.0
37.0,173.523129,2.0,0.9,0.9,0.4324574141163504,0.95
38.0,193.282367,2.0,0.9,0.9,0.4197510890694796,1.0
39.0,353.365052,2.0,0.9,0.9,0.4172510890694796,0.95
40.0,146.359927,2.0,0.9,0.9,0.4052628382500301,1.0
41.0,160.758203,2.0,0.9,0.9,0.40288188586907775,0.95
42.0,176.248798,2.0,0.9,0.9,0.39156671104207136,1.0
43.0,190.979177,2.0,0.9,0.9,0.38929398376934404,0.95
44.0,169.622259,2.0,0.9,0.9,0.37860960341882666,1.0
45.0,142.975183,2.0,0.9,0.9,0.3764356903753484,0.95
46.0,165.230405,2.0,0.9,0.9,0.3663424496154047,1.0
47.0,183.880707,2.0,0.9,0.9,0.36425911628207136,0.95
48.0,149.233869,2.0,0.9,0.9,0.35471987646770964,1.0
49.0,143.777927,2.0,0.9,0.9,0.35271987646770964,0.95
50.0,254.353476,2.0,0.9,0.9,0.3436998930970564,1.0
51.0,135.488102,2.0,0.9,0.9,0.3417768161739795,0.95
52.0,175.515378,2.0,0.9,0.9,0.3332436110544859,1.0
53.0,184.496299,2.0,0.9,0.9,0.33139175920263403,0.95
54.0,152.37991,2.0,0.9,0.9,0.32331499102228595,1.0
55.0,137.159282,2.0,0.9,0.9,0.32152927673657167,0.95
56.0,159.337672,2.0,0.9,0.9,0.31388061288833125,1.0
57.0,136.723159,2.0,0.9,0.9,0.31215647495729676,0.95
58.0,134.073376,2.0,0.9,0.9,0.3049094665461815,1.0
59.0,153.892539,2.0,0.9,0.9,0.30324279987951486,0.95
60.0,155.184736,2.0,0.9,0.9,0.2963727611853839,1.0
61.0,184.689972,2.0,0.9,0.9,0.2947598579595775,0.95
62.0,145.651363,2.0,0.9,0.9,0.28824375115850664,1.0
63.0,155.312635,2.0,0.9,0.9,0.2866812511585066,0.95
64.0,205.700149,2.0,0.9,0.9,0.28049757676863607,1.0
65.0,153.535241,2.0,0.9,0.9,0.2789824252534846,0.95
66.0,358.035579,2.0,0.9,0.9,0.2731111185302498,1.0
67.0,412.307563,2.0,0.9,0.9,0.27164053029495566,0.95
68.0,168.887502,2.0,0.9,0.9,0.2660628636293041,1.0
69.0,148.483986,2.0,0.9,0.9,0.26463429220073265,0.95
70.0,187.440875,2.0,0.9,0.9,0.25933278345341887,1.0
71.0,123.350933,2.0,0.9,0.9,0.25794389456453,0.95
72.0,126.970066,2.0,0.9,0.9,0.25290222118623706,1.0
73.0,156.915466,2.0,0.9,0.9,0.2515508698348857,0.95
74.0,123.612752,2.0,0.9,0.9,0.2467537885658341,1.0
75.0,138.300692,2.0,0.9,0.9,0.2454379990921499,0.95
76.0,136.957295,2.0,0.9,0.9,0.24087127099875708,1.0
77.0,172.085069,2.0,0.9,0.9,0.2395892197167058,0.95
78.0,182.457824,2.0,0.9,0.9,0.23523954030140937,1.0
79.0,131.029452,2.0,0.9,0.9,0.23398954030140937,0.95
80.0,125.031606,2.0,0.9,0.9,0.2298444744109936,1.0
81.0,332.280575,2.0,0.9,0.9,0.22862496221587167,0.95
82.0,194.393951,2.0,0.9,0.9,0.22467288347061107,1.0
83.0,151.888319,2.0,0.9,0.9,0.22348240728013488,0.95
84.0,216.15491,2.0,0.9,0.9,0.21971244174858373,1.0
85.0,371.339431,2.0,0.9,0.9,0.2185496510509093,0.95
86.0,147.441874,2.0,0.9,0.9,0.21495162490159525,1.0
87.0,186.135435,2.0,0.9,0.9,0.21381526126523162,0.95
88.0,158.164509,2.0,0.9,0.9,0.21037965213562607,1.0
89.0,179.763703,2.0,0.9,0.9,0.20926854102451495,0.95
90.0,150.973626,2.0,0.9,0.9,0.20598643285854035,1.0
91.0,144.521635,2.0,0.9,0.9,0.20489947633680122,0.95
92.0,144.913199,2.0,0.9,0.9,0.20176251745411855,1.0
93.0,157.629155,2.0,0.9,0.9,0.2006986876668845,0.95
94.0,180.961619,2.0,0.9,0.9,0.19769905183977532,1.0
95.0,482.461551,2.0,0.9,0.9,0.19665738517310863,0.95
96.0,548.341242,2.0,0.9,0.9,0.193787735499557,1.0
97.0,294.800806,2.0,0.9,0.9,0.1927673273362917,0.95
98.0,218.066746,2.0,0.9,0.9,0.19002078271060927,1.0
99.0,142.855197,2.0,0.9,0.9,0.18902078271060926,0.95
100.0,192.027142,2.0,0.9,0.9,0.18639088670543957,1.0
101.0,181.6382,2.0,0.9,0.9,0.18541049454857683,0.95
102.0,171.710779,2.0,0.9,0.9,0.18289118653422454,1.0
103.0,190.46046,2.0,0.9,0.9,0.18192964807268608,0.95
104.0,179.572279,2.0,0.9,0.9,0.179515236411353,1.0
105.0,160.994522,2.0,0.9,0.9,0.1785718401849379,0.95
106.0,130.570085,2.0,0.9,0.9,0.176256977348547,1.0
107.0,153.001186,2.0,0.9,0.9,0.1753310514226211,0.95
108.0,131.737031,2.0,0.9,0.9,0.17311071089344338,1.0
109.0,118.123573,2.0,0.9,0.9,0.17220161998435246,0.95
110.0,202.600218,2.0,0.9,0.9,0.17007107480759728,1.0
111.0,317.740162,2.0,0.9,0.9,0.16917821766474014,0.95
112.0,442.304145,2.0,0.9,0.9,0.16713302053162984,1.0
113.0,222.548639,2.0,0.9,0.9,0.1662558275491737,0.95
114.0,210.164815,2.0,0.9,0.9,0.16429179229780363,1.0
115.0,156.953669,2.0,0.9,0.9,0.1634297233322864,0.95
116.0,311.744605,2.0,0.9,0.9,0.16154290776178562,1.0
117.0,380.298347,2.0,0.9,0.9,0.16069545013466696,0.95
118.0,219.215651,2.0,0.9,0.9,0.1588821400358469,1.0
119.0,135.474106,2.0,0.9,0.9,0.1580488067025136,0.95
120.0,128.003937,2.0,0.9,0.9,0.1563055010153399,1.0
121.0,279.998098,2.0,0.9,0.9,0.15548582888419238,0.95
122.0,134.292245,2.0,0.9,0.9,0.1538092258990671,1.0
123.0,142.308428,2.0,0.9,0.9,0.15300277428616388,0.95
124.0,164.103325,2.0,0.9,0.9,0.1513897588121896,1.0
125.0,161.125967,2.0,0.9,0.9,0.15059610801853882,0.95
126.0,144.026587,2.0,0.9,0.9,0.1490437394476742,1.0
127.0,180.540587,2.0,0.9,0.9,0.1482624894476742,0.95
128.0,128.194583,2.0,0.9,0.9,0.1467679906490159,1.0
129.0,128.623799,2.0,0.9,0.9,0.14599875987978514,0.95
130.0,120.762034,2.0,0.9,0.9,0.1445595068631429,1.0
131.0,121.339905,2.0,0.9,0.9,0.14380193110556716,0.95
132.0,124.462798,2.0,0.9,0.9,0.14241544339807,1.0
133.0,140.443016,2.0,0.9,0.9,0.1416691747413536,0.95
134.0,140.754408,2.0,0.9,0.9,0.14033310642505328,1.0
135.0,130.16417,2.0,0.9,0.9,0.13959781230740623,0.95
136.0,118.468117,2.0,0.9,0.9,0.1383099436697574,1.0
137.0,117.418071,2.0,0.9,0.9,0.13758530598859797,0.95
138.0,120.41198,2.0,0.9,0.9,0.13634353574131333,1.0
139.0,114.765123,2.0,0.9,0.9,0.1356292500270276,0.95
140.0,127.478563,2.0,0.9,0.9,0.13443158805215125,1.0
141.0,127.482381,2.0,0.9,0.9,0.13372736270003857,0.95
142.0,118.491563,2.0,0.9,0.9,0.13257192328517312,1.0
143.0,114.688877,2.0,0.9,0.9,0.13187747884072867,0.95
144.0,115.944549,2.0,0.9,0.9,0.13076247436820848,1.0
145.0,135.514592,2.0,0.9,0.9,0.13007754286135917,0.95
146.0,130.31117,2.0,0.9,0.9,0.1290012779188013,1.0
147.0,171.108958,2.0,0.9,0.9,0.12832560224312564,0.95
148.0,136.392458,2.0,0.9,0.9,0.12728646812522892,1.0
149.0,127.86974,2.0,0.9,0.9,0.12661980145856225,0.95
150.0,169.637288,2.0,0.9,0.9,0.12561627103227568,1.0
151.0,121.197054,2.0,0.9,0.9,0.12495837629543359,0.95
152.0,141.836723,2.0,0.9,0.9,0.12398899920269686,1.0
153.0,172.227553,2.0,0.9,0.9,0.1233396485533462,0.95
154.0,146.086623,2.0,0.9,0.9,0.12240304672752426,1.0
155.0,152.358423,2.0,0.9,0.9,0.12176202108649863,0.95
156.0,271.361843,2.0,0.9,0.9,0.12085688456040765,1.0
157.0,130.956116,2.0,0.9,0.9,0.12022397316800258,0.95
158.0,146.838812,2.0,0.9,0.9,0.11934905615306231,1.0
159.0,148.164097,2.0,0.9,0.9,0.11872405615306232,0.95
160.0,112.576963,2.0,0.9,0.9,0.1178781733706233,1.0
161.0,109.935047,2.0,0.9,0.9,0.11726088942000601,0.95
162.0,168.351917,2.0,0.9,0.9,0.11644291266729803,1.0
163.0,147.189584,2.0,0.9,0.9,0.11583315656973707,0.95
164.0,155.147844,2.0,0.9,0.9,0.11504201150417584,1.0
165.0,224.913754,2.0,0.9,0.9,0.11443960186562162,0.95
166.0,154.507037,2.0,0.9,0.9,0.11367426499240399,1.0
167.0,130.338978,2.0,0.9,0.9,0.1130790268971659,0.95
168.0,133.117026,2.0,0.9,0.9,0.1123385227461852,1.0
169.0,140.44168,2.0,0.9,0.9,0.11175028745206754,0.95
170.0,131.655076,2.0,0.9,0.9,0.11103368593119961,1.0
171.0,159.477802,2.0,0.9,0.9,0.11045229058236239,0.95
172.0,115.657217,2.0,0.9,0.9,0.10975870449511321,1.0
173.0,129.765862,2.0,0.9,0.9,0.10918399185143506,0.95
174.0,124.419735,2.0,0.9,0.9,0.10851257456781097,1.0
175.0,132.233655,2.0,0.9,0.9,0.10794439274962915,0.95
176.0,126.47879,2.0,0.9,0.9,0.10729433601989471,1.0
177.0,136.641313,2.0,0.9,0.9,0.10673253826708573,0.95
178.0,114.166345,2.0,0.9,0.9,0.10610307016881743,1.0
179.0,114.65835,2.0,0.9,0.9,0.10554751461326187,0.95
180.0,111.216029,2.0,0.9,0.9,0.10493789762279353,1.0
181.0,117.191838,2.0,0.9,0.9,0.10438844707334298,0.95
182.0,119.812834,2.0,0.9,0.9,0.10379797625333467,1.0
183.0,141.671508,2.0,0.9,0.9,0.10325449799246511,0.95
184.0,111.641743,2.0,0.9,0.9,0.10268249928791519,1.0
185.0,123.046354,2.0,0.9,0.9,0.10214486487931303,0.95
186.0,140.821953,2.0,0.9,0.9,0.10159069351487766,1.0
187.0,123.660603,2.0,0.9,0.9,0.10105877862126064,0.95
188.0,118.050677,2.0,0.9,0.9,0.10052181759324895,1.0
189.0,121.363911,2.0,0.9,0.9,0.09999550180377526,0.95
190.0,121.550848,2.0,0.9,0.9,0.09947516046065401,1.0
191.0,162.563728,2.0,0.9,0.9,0.09895432712732068,0.95
192.0,142.73728,2.0,0.9,0.9,0.09845003983299493,1.0
193.0,118.09941,2.0,0.9,0.9,0.09793457591546915,0.95
194.0,117.04541,2.0,0.9,0.9,0.09744580079000466,1.0
195.0,117.234962,2.0,0.9,0.9,0.09693559670837201,0.95
196.0,113.105697,2.0,0.9,0.9,0.09646181444119607,1.0
197.0,119.008069,2.0,0.9,0.9,0.09595676393614556,0.95
198.0,135.221168,2.0,0.9,0.9,0.09549747666710569,1.0
199.0,152.457678,2.0,0.9,0.9,0.09499747666710569,0.95
200.0,157.853428,2.0,0.9,0.9,0.09455220693108428,1.0
201.0,154.448675,2.0,0.9,0.9,0.09405715742613378,0.95
202.0,138.469303,2.0,0.9,0.9,0.09362544715721138,1.0
203.0,128.609653,2.0,0.9,0.9,0.09313525107878001,0.95
204.0,130.743177,2.0,0.9,0.9,0.09271666067021364,1.0
205.0,120.909987,2.0,0.9,0.9,0.09223122377700976,0.95
206.0,114.138961,2.0,0.9,0.9,0.09182533119354622,1.0
207.0,116.871367,2.0,0.9,0.9,0.09134456196277699,0.95
208.0,113.702746,2.0,0.9,0.9,0.09095096190205643,1.0
209.0,118.819286,2.0,0.9,0.9,0.09047477142586596,0.95
210.0,119.355879,2.0,0.9,0.9,0.09009307452588995,1.0
211.0,122.673132,2.0,0.9,0.9,0.0896213764126824,0.95
212.0,119.150554,2.0,0.9,0.9,0.08925120850252244,1.0
213.0,127.476124,2.0,0.9,0.9,0.08878391878289627,0.95
214.0,133.916114,2.0,0.9,0.9,0.08842492017400844,1.0
215.0,114.819071,2.0,0.9,0.9,0.08796195721104548,0.95
216.0,124.757891,2.0,0.9,0.9,0.08761378202673047,1.0
217.0,118.17602,2.0,0.9,0.9,0.08715506643040019,0.95
218.0,108.686336,2.0,0.9,0.9,0.08681738197111144,1.0
219.0,114.070324,2.0,0.9,0.9,0.08636283651656598,0.95
220.0,110.550429,2.0,0.9,0.9,0.08603532265891921,1.0
221.0,115.922398,2.0,0.9,0.9,0.08558487220846875,0.95
222.0,149.590371,2.0,0.9,0.9,0.08526722083594668,1.0
223.0,124.334248,2.0,0.9,0.9,0.08482079226451811,0.95
224.0,110.267766,2.0,0.9,0.9,0.08451270672799492,1.0
225.0,113.497705,2.0,0.9,0.9,0.08407022885188872,0.95
226.0,118.540399,2.0,0.9,0.9,0.08377142345822004,1.0
227.0,110.460085,2.0,0.9,0.9,0.08333282696699197,0.95
228.0,112.01084,2.0,0.9,0.9,0.08304302649402936,1.0
229.0,111.255711,2.0,0.9,0.9,0.08260824388533371,0.95
230.0,110.134432,2.0,0.9,0.9,0.08232718312182792,1.0
231.0,117.227827,2.0,0.9,0.9,0.0818961486390693,0.95
232.0,111.051688,2.0,0.9,0.9,0.08162357194802423,1.0
233.0,110.05809,2.0,0.9,0.9,0.08119622152067381,0.95
234.0,135.874965,2.0,0.9,0.9,0.08093188242480467,1.0
235.0,115.596641,2.0,0.9,0.9,0.08050815361124534,0.95
236.0,110.553318,2.0,0.9,0.9,0.08025181439927945,1.0
237.0,130.55096,2.0,0.9,0.9,0.07983164633205256,0.95
238.0,110.166782,2.0,0.9,0.9,0.07958307768469024,1.0
239.0,131.537601,2.0,0.9,0.9,0.07916641101802357,0.95
240.0,133.267068,2.0,0.9,0.9,0.0789253916524508,1.0
241.0,113.580269,2.0,0.9,0.9,0.07851216851195493,0.95
242.0,111.234818,2.0,0.9,0.9,0.07827848484386796,1.0
243.0,113.495229,2.0,0.9,0.9,0.07786864877829419,0.95
244.0,113.774847,2.0,0.9,0.9,0.077642094600461,1.0
245.0,116.267516,2.0,0.9,0.9,0.07723559053542034,0.95
246.0,127.911568,2.0,0.9,0.9,0.07701596671186314,1.0
247.0,112.580146,2.0,0.9,0.9,0.07661274090541154,0.95
248.0,119.384629,2.0,0.9,0.9,0.07639985508035141,1.0
249.0,132.241864,2.0,0.9,0.9,0.0759998550803514,0.95
250.0,112.79964,2.0,0.9,0.9,0.0757935214011074,1.0
251.0,113.898953,2.0,0.9,0.9,0.075396696004282,0.95
252.0,145.787804,2.0,0.9,0.9,0.07519673485736678,1.0
253.0,111.298485,2.0,0.9,0.9,0.0748030340699652,0.95
254.0,115.069589,2.0,0.9,0.9,0.07460927182966424,1.0
255.0,179.517549,2.0,0.9,0.9,0.07421864682966424,0.95
256.0,116.506952,2.0,0.9,0.9,0.07403091561842884,1.0
257.0,108.581985,2.0,0.9,0.9,0.07364331871920403,0.95
