customerId,ms,groupSize,rg,rb,userVectorFirstEle,lastGroupVectorFirstEle
1.0,19.087322,2.0,0.7,0.9,1.0,1.0
1.0,0.377284,2.0,0.7,0.9,0.95,0.95
1.0,5.236871,2.0,0.7,0.9,0.8325,1.0
1.0,0.344147,2.0,0.7,0.9,0.8075000000000001,0.95
1.0,0.351722,2.0,0.7,0.9,0.7101666666666666,1.0
1.0,0.304259,2.0,0.7,0.9,0.6935,0.95
1.0,0.307851,2.0,0.7,0.9,0.6140875,1.0
1.0,0.297882,2.0,0.7,0.9,0.6015874999999999,0.95
1.0,0.307477,2.0,0.7,0.9,0.536889,1.0
1.0,0.664485,2.0,0.7,0.9,0.5268889999999999,0.95
1.0,0.287282,2.0,0.7,0.9,0.47401858333333324,1.0
1.0,0.483378,2.0,0.7,0.9,0.46568524999999994,0.95
1.0,0.307079,2.0,0.7,0.9,0.4222682928571428,1.0
1.0,0.252198,2.0,0.7,0.9,0.4151254357142857,0.95
1.0,0.22963,2.0,0.7,0.9,0.379264329375,1.0
1.0,0.262384,2.0,0.7,0.9,0.373014329375,0.95
1.0,0.242959,2.0,0.7,0.9,0.34320891605555554,1.0
1.0,0.177308,2.0,0.7,0.9,0.3376533605,0.95
1.0,0.230691,2.0,0.7,0.9,0.312721617115,1.0
1.0,0.38682,2.0,0.7,0.9,0.307721617115,0.95
1.0,0.1613,2.0,0.7,0.9,0.2867319381640909,1.0
1.0,0.286148,2.0,0.7,0.9,0.2821864836186364,0.95
1.0,0.274268,2.0,0.7,0.9,0.2644029936552917,1.0
1.0,0.269224,2.0,0.7,0.9,0.26023632698862503,0.95
1.0,0.210018,2.0,0.7,0.9,0.24507578051572693,1.0
1.0,0.324911,2.0,0.7,0.9,0.2412296266695731,0.95
1.0,0.151718,2.0,0.7,0.9,0.22822782876379394,1.0
1.0,0.277512,2.0,0.7,0.9,0.22465640019236535,0.95
1.0,0.149812,2.0,0.7,0.9,0.213442181459012,1.0
1.0,0.276414,2.0,0.7,0.9,0.21010884812567865,0.95
1.0,0.18563,2.0,0.7,0.9,0.20038393158247658,1.0
1.0,0.261604,2.0,0.7,0.9,0.1972589315824766,0.95
1.0,0.389914,2.0,0.7,0.9,0.18878235492492573,1.0
1.0,0.230893,2.0,0.7,0.9,0.1858411784543375,0.95
1.0,0.323232,2.0,0.7,0.9,0.1784172235337009,1.0
1.0,0.277867,2.0,0.7,0.9,0.17563944575592313,0.95
1.0,0.300966,2.0,0.7,0.9,0.1691082640276122,1.0
1.0,0.242008,2.0,0.7,0.9,0.16647668508024377,0.95
1.0,0.264795,2.0,0.7,0.9,0.1607069955783621,1.0
1.0,0.230352,2.0,0.7,0.9,0.1582069955783621,0.95
1.0,0.187221,2.0,0.7,0.9,0.15309037800462236,1.0
1.0,0.313381,2.0,0.7,0.9,0.15070942562366998,0.95
1.0,0.197798,2.0,0.7,0.9,0.14615584348490676,1.0
1.0,0.244187,2.0,0.7,0.9,0.14388311621217947,0.95
1.0,0.140703,2.0,0.7,0.9,0.13981739085511147,1.0
1.0,0.239556,2.0,0.7,0.9,0.1376434778116332,0.95
1.0,0.232667,2.0,0.7,0.9,0.13400249969863726,1.0
1.0,0.255885,2.0,0.7,0.9,0.13191916636530393,0.95
1.0,0.19653,2.0,0.7,0.9,0.12864967979748423,1.0
1.0,0.285186,2.0,0.7,0.9,0.12664967979748423,0.95
1.0,0.15114,2.0,0.7,0.9,0.1237065152483067,1.0
1.0,0.301726,2.0,0.7,0.9,0.12178343832522978,0.95
1.0,0.213008,2.0,0.7,0.9,0.11912809546367341,1.0
1.0,0.200909,2.0,0.7,0.9,0.11727624361182154,0.95
1.0,0.196071,2.0,0.7,0.9,0.11487575015226525,1.0
1.0,0.227941,2.0,0.7,0.9,0.11309003586655096,0.95
1.0,0.131893,2.0,0.7,0.9,0.11091602424084133,1.0
1.0,0.32466,2.0,0.7,0.9,0.10919188630980685,0.95
1.0,0.28547,2.0,0.7,0.9,0.10721984306963597,1.0
1.0,0.224201,2.0,0.7,0.9,0.1055531764029693,0.95
1.0,0.125405,2.0,0.7,0.9,0.10376182917620501,1.0
1.0,0.158809,2.0,0.7,0.9,0.10214892595039857,0.95
1.0,0.227777,2.0,0.7,0.9,0.10051974041011402,1.0
1.0,0.312801,2.0,0.7,0.9,0.09895724041011403,0.95
1.0,0.265347,2.0,0.7,0.9,0.09747400561171375,1.0
1.0,0.19821,2.0,0.7,0.9,0.09595885409656224,0.95
1.0,0.183265,2.0,0.7,0.9,0.09460733910678198,1.0
1.0,0.203693,2.0,0.7,0.9,0.09313675087148787,0.95
1.0,0.154,2.0,0.7,0.9,0.09190441916404032,1.0
1.0,0.25451,2.0,0.7,0.9,0.09047584773546889,0.95
1.0,0.226738,2.0,0.7,0.9,0.08935161859774966,1.0
1.0,0.185514,2.0,0.7,0.9,0.08796272970886078,0.95
1.0,0.127258,2.0,0.7,0.9,0.08693677807198086,1.0
1.0,0.198699,2.0,0.7,0.9,0.0855854267206295,0.95
1.0,0.122939,2.0,0.7,0.9,0.084649014528008,1.0
1.0,0.172054,2.0,0.7,0.9,0.08333322505432378,0.95
1.0,0.166618,2.0,0.7,0.9,0.08247855862679518,1.0
1.0,0.149198,2.0,0.7,0.9,0.0811965073447439,0.95
1.0,0.12174,2.0,0.7,0.9,0.0804166162627877,1.0
1.0,0.159291,2.0,0.7,0.9,0.0791666162627877,0.95
1.0,0.164421,2.0,0.7,0.9,0.07845525013068427,1.0
1.0,0.166794,2.0,0.7,0.9,0.07723573793556232,0.95
1.0,0.219414,2.0,0.7,0.9,0.0765872780654914,1.0
1.0,0.234145,2.0,0.7,0.9,0.07539680187501521,0.95
1.0,0.238361,2.0,0.7,0.9,0.07480618546803366,1.0
1.0,0.420657,2.0,0.7,0.9,0.07364339477035925,0.95
1.0,0.215839,2.0,0.7,0.9,0.07310604960426849,1.0
1.0,0.21214,2.0,0.7,0.9,0.07196968596790485,0.95
1.0,0.195978,2.0,0.7,0.9,0.07148147395136598,1.0
1.0,0.259159,2.0,0.7,0.9,0.07037036284025486,0.95
1.0,0.132828,2.0,0.7,0.9,0.0699275310753919,1.0
1.0,0.19199,2.0,0.7,0.9,0.06884057455365276,0.95
1.0,0.159394,2.0,0.7,0.9,0.06843971277931105,1.0
1.0,0.207078,2.0,0.7,0.9,0.067375882992077,0.95
